time,Bx,By,Bz,Btotal
6.448,-191.93,-7.32,399.43,443.22
6.458,-191.98,-7.35,399.40,443.21
6.468,-191.97,-7.28,399.44,443.24
6.478,-192.01,-7.30,399.48,443.28
6.488,-192.04,-7.21,399.44,443.27
6.498,-192.01,-7.18,399.46,443.27
6.508,-192.01,-7.19,399.50,443.31
6.518,-192.02,-7.25,399.39,443.21
6.528,-192.02,-7.29,399.34,443.16
6.538,-192.04,-7.33,399.22,443.07
6.548,-191.96,-7.46,399.22,443.04
6.558,-191.93,-7.54,399.13,442.94
6.568,-191.86,-7.61,399.13,442.92
6.578,-191.85,-7.63,399.05,442.84
6.588,-191.90,-7.58,398.97,442.79
6.598,-191.89,-7.59,399.08,442.88
6.608,-191.93,-7.67,398.91,442.75
6.618,-191.92,-7.68,398.89,442.73
6.628,-191.91,-7.68,398.84,442.67
6.638,-191.91,-7.74,398.74,442.59
6.648,-191.94,-7.74,398.70,442.56
6.658,-191.95,-7.72,398.56,442.45
6.668,-192.02,-7.78,398.45,442.38
6.678,-191.98,-7.88,398.43,442.34
6.688,-191.96,-7.87,398.45,442.35
6.698,-191.94,-7.93,398.49,442.38
6.708,-191.93,-7.94,398.54,442.42
6.718,-191.98,-7.93,398.60,442.50
6.728,-192.42,-7.79,398.14,442.27
6.738,-192.37,-7.85,398.05,442.16
6.748,-192.31,-7.91,398.06,442.15
6.758,-192.30,-7.97,397.93,442.03
6.768,-192.27,-8.04,398.02,442.11
6.778,-192.36,-8.01,398.01,442.13
6.788,-192.39,-7.99,397.98,442.11
6.798,-192.38,-8.08,397.97,442.11
6.808,-192.44,-8.12,397.87,442.04
6.818,-192.41,-8.10,397.83,441.99
6.828,-192.35,-8.20,397.75,441.90
6.838,-192.31,-8.27,397.68,441.81
6.848,-192.32,-8.38,397.58,441.73
6.858,-192.32,-8.40,397.50,441.67
6.868,-192.33,-8.39,397.48,441.65
6.878,-192.33,-8.39,397.42,441.59
6.888,-192.31,-8.46,397.29,441.47
6.898,-192.31,-8.51,397.26,441.44
6.908,-192.32,-8.55,397.28,441.47
6.918,-192.36,-8.63,397.31,441.51
6.928,-192.31,-8.69,397.35,441.53
6.938,-192.27,-8.85,397.28,441.45
6.948,-192.20,-8.93,397.21,441.36
6.958,-192.20,-8.95,397.14,441.30
6.968,-192.19,-8.94,397.07,441.22
6.978,-192.18,-8.96,397.03,441.19
6.988,-192.22,-9.02,396.92,441.11
6.998,-192.30,-9.00,396.90,441.12
7.008,-192.32,-9.04,396.76,441.01
7.018,-192.36,-9.09,396.69,440.97
7.028,-192.27,-9.17,396.67,440.90
7.038,-192.17,-9.31,396.58,440.79
7.048,-192.05,-9.44,396.63,440.78
7.058,-192.05,-9.50,396.59,440.75
7.068,-192.00,-9.55,396.56,440.70
7.078,-191.99,-9.62,396.52,440.65
7.088,-191.99,-9.63,396.49,440.63
7.098,-192.05,-9.63,396.47,440.64
7.108,-192.06,-9.68,396.35,440.54
7.118,-192.07,-9.74,396.32,440.51
7.128,-192.68,-9.42,395.72,440.23
7.138,-192.63,-9.49,395.70,440.19
7.148,-192.62,-9.61,395.59,440.10
7.158,-192.61,-9.70,395.40,439.92
7.168,-192.68,-9.72,395.32,439.89
7.178,-192.75,-9.79,395.30,439.90
7.188,-192.79,-9.82,395.26,439.88
7.198,-192.78,-9.91,395.15,439.78
7.208,-192.81,-10.00,394.99,439.65
7.218,-192.79,-10.08,394.85,439.52
7.228,-192.72,-10.24,394.78,439.42
7.238,-192.71,-10.32,394.68,439.34
7.248,-192.65,-10.44,394.59,439.23
7.258,-192.68,-10.48,394.49,439.16
7.268,-192.77,-10.53,394.36,439.08
7.278,-192.73,-10.63,394.33,439.04
7.288,-192.74,-10.67,394.15,438.88
7.298,-192.69,-10.78,394.13,438.85
7.307,-192.65,-10.86,394.02,438.73
7.318,-192.66,-10.96,393.96,438.68
7.328,-192.67,-11.00,393.87,438.61
7.338,-192.70,-11.01,393.75,438.51
7.347,-192.76,-11.07,393.67,438.47
7.358,-192.82,-11.20,393.62,438.45
7.368,-192.78,-11.28,393.52,438.34
7.378,-192.80,-11.29,393.42,438.27
7.387,-192.79,-11.34,393.41,438.26
7.398,-192.71,-11.46,393.32,438.15
7.408,-192.70,-11.57,393.24,438.06
7.418,-192.74,-11.63,393.23,438.08
7.428,-192.80,-11.73,393.18,438.06
7.438,-192.85,-11.81,393.08,438.00
7.448,-192.77,-11.91,393.03,437.92
7.458,-192.80,-12.04,392.89,437.81
7.468,-192.76,-12.06,392.78,437.70
7.478,-192.70,-12.19,392.82,437.71
7.488,-192.69,-12.28,392.75,437.65
7.498,-192.64,-12.36,392.62,437.51
7.508,-192.57,-12.53,392.45,437.33
7.518,-194.55,-12.72,391.66,437.50
7.528,-194.64,-12.72,391.57,437.46
7.538,-194.74,-12.75,391.54,437.48
7.548,-194.79,-12.85,391.49,437.46
7.558,-194.79,-12.93,391.33,437.32
7.568,-194.79,-12.92,391.41,437.39
7.578,-194.83,-12.98,391.24,437.26
7.587,-194.87,-13.03,391.22,437.26
7.598,-194.87,-13.11,391.18,437.23
7.607,-194.90,-13.17,391.07,437.15
7.618,-194.89,-13.25,391.14,437.21
7.628,-194.95,-13.27,391.17,437.26
7.638,-194.95,-13.34,391.12,437.22
7.647,-194.96,-13.43,391.09,437.20
7.658,-194.96,-13.43,390.94,437.06
7.668,-194.88,-13.53,390.82,436.93
7.678,-194.86,-13.63,390.73,436.83
7.687,-194.82,-13.67,390.69,436.78
7.697,-194.82,-13.75,390.65,436.75
7.708,-194.81,-13.82,390.62,436.72
7.718,-194.84,-13.94,390.53,436.66
7.727,-194.77,-14.09,390.45,436.56
7.738,-194.80,-14.18,390.33,436.46
7.747,-194.75,-14.27,390.35,436.47
7.757,-194.74,-14.36,390.33,436.45
7.767,-194.74,-14.38,390.31,436.43
7.777,-194.74,-14.44,390.24,436.37
7.787,-194.82,-14.47,390.08,436.27
7.798,-194.79,-14.58,390.14,436.30
7.807,-194.87,-14.71,390.01,436.24
7.817,-194.88,-14.75,389.91,436.15
7.827,-194.88,-14.81,389.97,436.20
7.838,-195.04,-14.86,389.92,436.24
7.848,-195.04,-14.88,389.84,436.16
7.857,-195.05,-14.90,389.81,436.15
7.867,-195.06,-15.01,389.75,436.09
7.878,-195.04,-15.14,389.66,436.01
7.887,-194.99,-15.21,389.55,435.89
7.898,-194.99,-15.40,389.42,435.79
7.907,-195.03,-15.49,389.30,435.70
7.917,-196.09,-14.46,388.47,435.40
7.927,-196.10,-14.50,388.46,435.39
7.937,-196.11,-14.62,388.41,435.36
7.947,-196.15,-14.69,388.37,435.34
7.957,-196.25,-14.78,388.34,435.36
7.967,-196.32,-14.88,388.24,435.30
7.978,-196.29,-14.93,388.29,435.35
7.987,-196.28,-15.07,388.17,435.23
7.997,-196.32,-15.15,388.16,435.24
8.007,-196.33,-15.21,388.13,435.23
8.017,-196.34,-15.26,388.08,435.19
8.027,-196.32,-15.37,388.13,435.22
8.037,-196.38,-15.43,387.98,435.13
8.047,-196.32,-15.52,387.95,435.07
8.058,-196.35,-15.57,387.87,435.01
8.067,-196.32,-15.62,387.80,434.94
8.077,-196.30,-15.71,387.78,434.92
8.087,-196.30,-15.73,387.73,434.88
8.097,-196.30,-15.82,387.71,434.86
8.107,-196.33,-15.87,387.61,434.79
8.117,-196.27,-15.94,387.74,434.88
8.127,-196.30,-16.02,387.71,434.87
8.137,-196.26,-16.10,387.67,434.81
8.147,-196.26,-16.21,387.62,434.77
8.157,-196.32,-16.27,387.54,434.73
8.167,-196.35,-16.37,387.52,434.73
8.177,-196.34,-16.48,387.41,434.64
8.187,-196.30,-16.60,387.48,434.68
8.197,-196.34,-16.62,387.39,434.62
8.207,-196.43,-16.71,387.38,434.66
8.217,-196.49,-16.74,387.25,434.57
8.227,-196.46,-16.83,387.17,434.49
8.237,-196.45,-16.97,387.17,434.49
8.247,-196.48,-16.99,387.07,434.42
8.257,-196.52,-17.06,387.17,434.53
8.267,-196.56,-16.99,387.09,434.47
8.278,-196.58,-17.06,387.07,434.46
8.287,-196.59,-17.10,386.94,434.35
8.297,-196.60,-17.19,386.84,434.27
8.307,-196.88,-16.64,386.56,434.12
8.317,-196.98,-16.61,386.45,434.08
8.327,-196.96,-16.68,386.39,434.02
8.337,-196.97,-16.83,386.32,433.96
8.347,-196.98,-16.87,386.34,433.98
8.357,-197.01,-16.92,386.28,433.95
8.367,-197.08,-16.94,386.21,433.92
8.377,-197.15,-16.95,386.18,433.93
8.387,-197.16,-17.10,386.18,433.94
8.397,-197.08,-17.14,386.16,433.88
8.407,-197.01,-17.20,386.15,433.84
8.417,-197.02,-17.23,386.13,433.83
8.427,-197.00,-17.31,386.09,433.79
8.437,-197.01,-17.39,386.10,433.81
8.447,-197.03,-17.44,386.02,433.74
8.457,-197.08,-17.45,385.91,433.67
8.467,-197.09,-17.54,385.88,433.66
8.477,-197.11,-17.66,385.88,433.67
8.487,-197.21,-17.70,385.69,433.54
8.497,-197.21,-17.73,385.68,433.54
8.507,-197.23,-17.81,385.64,433.52
8.517,-197.22,-17.88,385.60,433.48
8.527,-197.23,-17.93,385.63,433.51
8.537,-197.23,-18.04,385.53,433.43
8.547,-197.19,-18.15,385.57,433.45
8.557,-197.26,-18.21,385.37,433.31
8.567,-197.27,-18.28,385.33,433.28
8.577,-197.25,-18.37,385.21,433.17
8.587,-197.23,-18.56,385.20,433.16
8.597,-197.18,-18.70,385.30,433.22
8.607,-197.19,-18.84,385.17,433.12
8.617,-197.16,-19.00,385.28,433.21
8.627,-197.16,-19.10,385.27,433.20
8.637,-197.19,-19.12,385.18,433.14
8.647,-197.19,-19.17,385.19,433.15
8.657,-197.24,-19.27,385.05,433.06
8.667,-197.26,-19.37,385.00,433.03
8.677,-197.36,-19.44,385.02,433.09
8.687,-197.38,-19.57,385.03,433.12
8.697,-197.44,-19.66,384.91,433.04
8.707,-198.23,-19.85,384.87,433.37
8.717,-198.26,-19.93,384.78,433.32
8.727,-198.29,-20.03,384.77,433.33
8.737,-198.34,-20.12,384.63,433.23
8.747,-198.41,-20.27,384.62,433.26
8.757,-198.44,-20.42,384.57,433.23
8.767,-198.52,-20.54,384.44,433.16
8.777,-198.51,-20.73,384.42,433.14
8.787,-198.57,-20.91,384.24,433.02
8.797,-198.54,-21.06,384.14,432.93
8.807,-198.58,-21.27,384.12,432.93
8.817,-198.67,-21.46,384.06,432.94
8.827,-198.70,-21.63,383.99,432.90
8.837,-198.74,-21.81,383.99,432.92
8.847,-198.82,-21.95,383.95,432.93
8.857,-198.96,-22.05,383.91,432.96
8.867,-198.98,-22.17,383.84,432.92
8.877,-198.94,-22.35,383.80,432.88
8.887,-198.98,-22.53,383.70,432.81
8.897,-199.01,-22.70,383.69,432.83
8.907,-199.15,-22.78,383.54,432.76
8.917,-199.29,-22.94,383.44,432.75
8.927,-199.33,-23.12,383.39,432.73
8.937,-199.33,-23.35,383.27,432.64
8.947,-199.42,-23.48,383.15,432.58
8.957,-199.43,-23.67,383.15,432.59
8.967,-199.43,-23.88,383.14,432.60
8.977,-199.50,-24.06,383.12,432.62
8.987,-199.55,-24.22,383.06,432.60
8.997,-199.57,-24.41,382.92,432.50
9.007,-199.62,-24.63,382.99,432.59
9.017,-199.73,-24.70,382.85,432.53
9.027,-199.75,-24.91,382.80,432.50
9.037,-199.80,-25.12,382.68,432.43
9.047,-199.84,-25.25,382.62,432.40
9.057,-199.91,-25.40,382.53,432.36
9.067,-200.01,-25.58,382.39,432.30
9.077,-200.02,-25.70,382.41,432.33
9.087,-200.14,-25.86,382.28,432.28
9.097,-202.01,-26.72,384.52,435.18
9.107,-202.01,-26.86,384.51,435.18
9.117,-202.03,-27.04,384.47,435.16
9.127,-201.98,-27.22,384.49,435.16
9.137,-201.97,-27.43,384.36,435.06
9.147,-201.99,-27.59,384.35,435.07
9.157,-202.04,-27.72,384.30,435.06
9.167,-202.08,-27.85,384.31,435.09
9.177,-202.31,-28.06,384.43,435.31
9.187,-202.38,-28.20,384.28,435.23
9.197,-202.52,-28.41,384.15,435.19
9.207,-202.64,-28.55,384.01,435.14
9.217,-202.62,-28.74,383.95,435.09
9.227,-202.63,-28.95,383.96,435.12
9.237,-202.69,-29.19,383.83,435.04
9.247,-202.68,-29.35,383.85,435.07
9.257,-202.81,-29.51,383.80,435.09
9.267,-202.91,-29.67,383.83,435.17
9.277,-202.91,-29.88,383.75,435.12
9.287,-203.06,-29.98,383.61,435.07
9.297,-203.04,-30.18,383.61,435.08
9.307,-203.05,-30.37,383.54,435.03
9.317,-203.11,-30.52,383.43,434.97
9.327,-203.11,-30.71,383.35,434.92
9.337,-203.16,-30.91,383.24,434.86
9.347,-203.28,-31.10,383.19,434.89
9.357,-203.39,-31.18,383.12,434.87
9.367,-203.51,-31.29,383.11,434.93
9.377,-203.59,-31.42,383.03,434.91
9.388,-203.61,-31.55,383.02,434.93
9.397,-203.62,-31.78,382.98,434.91
9.407,-203.65,-31.98,382.96,434.92
9.417,-203.73,-32.17,382.87,434.89
9.427,-203.80,-32.37,382.80,434.88
9.437,-203.83,-32.53,382.80,434.90
9.447,-203.83,-32.71,382.74,434.86
9.457,-203.84,-32.96,382.59,434.76
9.467,-203.86,-33.16,382.55,434.74
9.477,-203.88,-33.33,382.58,434.80
9.487,-203.97,-33.45,382.54,434.81
9.497,-205.17,-35.17,386.53,439.01
9.507,-205.20,-35.44,386.51,439.03
9.517,-205.23,-35.66,386.43,439.00
9.527,-205.16,-35.85,386.45,439.00
9.537,-205.23,-36.07,386.29,438.91
9.547,-205.17,-36.28,386.31,438.91
9.557,-205.22,-36.47,386.29,438.94
9.567,-205.29,-36.59,386.24,438.93
9.577,-205.30,-36.74,386.25,438.96
9.587,-205.43,-36.82,386.16,438.95
9.597,-205.40,-36.94,386.29,439.06
9.607,-205.49,-37.07,386.27,439.09
9.617,-205.62,-37.23,386.34,439.23
9.627,-205.57,-37.43,386.29,439.18
9.637,-205.67,-37.59,386.20,439.16
9.647,-205.78,-37.67,386.12,439.15
9.657,-205.81,-37.80,386.03,439.10
9.667,-205.79,-38.00,386.03,439.10
9.677,-205.73,-38.16,386.04,439.10
9.687,-205.78,-38.24,386.04,439.13
9.697,-205.83,-38.35,386.04,439.16
9.707,-205.86,-38.39,386.02,439.16
9.717,-205.89,-38.57,386.08,439.25
9.727,-205.89,-38.77,386.13,439.31
9.737,-205.97,-38.92,386.09,439.33
9.747,-206.09,-38.99,386.02,439.32
9.757,-206.20,-39.10,386.07,439.43
9.767,-206.35,-39.15,385.99,439.43
9.777,-206.29,-39.30,385.99,439.42
9.787,-206.30,-39.47,385.99,439.44
9.797,-206.24,-39.65,386.01,439.44
9.807,-206.32,-39.83,385.98,439.47
9.817,-206.43,-39.97,385.83,439.40
9.827,-206.44,-40.15,385.83,439.43
9.837,-206.47,-40.36,385.86,439.49
9.847,-206.57,-40.58,385.82,439.51
9.857,-206.63,-40.76,385.75,439.50
9.867,-206.68,-40.94,385.75,439.54
9.877,-206.78,-41.11,385.70,439.56
9.887,-207.03,-41.95,388.81,442.49
9.897,-207.03,-42.15,388.75,442.46
9.907,-207.05,-42.36,388.72,442.46
9.917,-207.11,-42.54,388.64,442.43
9.927,-207.17,-42.71,388.61,442.45
9.937,-207.23,-42.97,388.71,442.59
9.947,-207.26,-43.17,388.69,442.61
9.957,-207.31,-43.40,388.59,442.57
9.967,-207.31,-43.56,388.48,442.48
9.977,-207.34,-43.63,388.48,442.51
9.987,-207.34,-43.82,388.56,442.59
9.997,-207.39,-44.00,388.33,442.43
10.007,-207.43,-44.48,388.26,442.43
10.017,-207.44,-44.68,388.17,442.38
10.027,-207.48,-44.83,388.17,442.41
10.037,-207.65,-44.99,388.04,442.40
10.047,-207.69,-45.21,388.07,442.46
10.057,-207.81,-45.44,388.00,442.49
10.067,-207.85,-45.68,388.01,442.54
10.077,-207.86,-45.86,387.91,442.48
10.087,-207.92,-46.09,387.89,442.51
10.097,-207.99,-46.24,387.97,442.63
10.107,-208.06,-46.37,387.96,442.66
10.117,-208.07,-46.56,388.06,442.78
10.127,-208.17,-46.79,388.06,442.85
10.137,-208.16,-46.94,388.09,442.89
10.147,-208.23,-47.08,387.97,442.82
10.157,-208.34,-47.30,387.98,442.91
10.167,-208.35,-47.49,387.94,442.90
10.177,-208.35,-47.76,387.83,442.84
10.187,-208.39,-48.02,387.88,442.93
10.197,-208.42,-48.29,387.87,442.96
10.207,-208.48,-48.54,387.94,443.08
10.217,-208.65,-48.72,387.81,443.06
10.227,-208.76,-48.90,387.80,443.13
10.237,-208.86,-49.10,387.82,443.21
10.247,-208.84,-49.42,387.79,443.21
10.257,-208.87,-49.65,387.80,443.26
10.267,-209.03,-49.84,387.70,443.27
10.277,-209.09,-50.05,387.73,443.35
10.287,-209.71,-50.72,391.32,446.85
10.297,-209.69,-51.06,391.35,446.92
10.307,-209.69,-51.32,391.30,446.90
10.317,-209.70,-51.60,391.23,446.87
10.327,-209.75,-51.89,391.33,447.02
10.337,-209.86,-52.20,391.33,447.11
10.347,-209.87,-52.50,391.36,447.18
10.357,-209.91,-52.74,391.37,447.23
10.367,-209.94,-52.94,391.42,447.30
10.377,-209.99,-53.22,391.48,447.42
10.387,-210.09,-53.49,391.57,447.57
10.397,-210.13,-53.79,391.65,447.70
10.407,-210.18,-54.11,391.67,447.78
10.417,-210.30,-54.40,391.73,447.92
10.427,-210.39,-54.76,391.72,448.00
10.437,-210.49,-55.04,391.76,448.12
10.447,-210.57,-55.39,391.76,448.20
10.457,-210.61,-55.74,391.77,448.27
10.467,-210.67,-56.08,391.87,448.44
10.477,-210.70,-56.50,391.95,448.56
10.487,-210.76,-56.90,392.01,448.70
10.497,-210.88,-57.18,392.04,448.82
10.507,-210.89,-57.51,392.18,448.98
10.517,-210.92,-57.86,392.08,448.95
10.527,-210.97,-58.24,392.26,449.19
10.537,-211.00,-58.67,392.25,449.25
10.547,-211.03,-59.07,392.34,449.39
10.557,-211.11,-59.44,392.54,449.65
10.567,-211.20,-59.88,392.58,449.79
10.577,-211.23,-60.28,392.78,450.03
10.587,-211.38,-60.62,392.78,450.14
10.597,-211.45,-60.90,392.94,450.36
10.607,-211.49,-61.29,393.04,450.51
10.617,-211.62,-61.63,393.14,450.71
10.627,-211.68,-61.95,393.19,450.83
10.637,-211.70,-62.33,393.29,450.97
10.647,-211.73,-62.70,393.37,451.11
10.657,-211.78,-63.02,393.38,451.19
10.667,-211.82,-63.42,393.53,451.40
10.677,-211.89,-63.74,393.61,451.54
10.687,-210.47,-61.48,400.03,456.18
10.697,-210.60,-61.75,400.20,456.43
10.707,-210.72,-62.01,400.27,456.58
10.717,-210.87,-62.28,400.40,456.80
10.727,-210.93,-62.52,400.60,457.03
10.737,-210.98,-62.78,400.74,457.21
10.747,-211.08,-63.03,400.78,457.33
10.756,-211.12,-63.31,400.96,457.55
10.767,-211.24,-63.59,401.07,457.74
10.777,-211.30,-63.90,401.23,457.95
10.787,-211.31,-64.24,401.41,458.16
10.797,-211.32,-64.58,401.47,458.26
10.807,-211.30,-64.90,401.72,458.52
10.817,-211.35,-65.10,401.83,458.67
10.827,-211.47,-65.42,401.99,458.90
10.837,-211.67,-66.09,402.37,459.43
10.846,-211.76,-66.47,402.59,459.72
10.856,-211.83,-66.83,402.81,460.00
10.867,-211.86,-67.23,403.06,460.28
10.877,-211.96,-67.63,403.34,460.63
10.887,-211.99,-68.09,403.58,460.93
10.896,-212.06,-68.40,403.75,461.15
10.907,-212.21,-68.78,403.98,461.48
10.917,-212.28,-69.06,404.26,461.80
10.926,-212.26,-69.49,404.59,462.15
10.937,-212.30,-69.88,404.87,462.47
10.947,-212.28,-70.32,405.26,462.87
10.957,-212.30,-70.71,405.60,463.23
10.967,-212.39,-71.02,405.97,463.65
10.977,-212.45,-71.33,406.42,464.11
10.987,-212.50,-71.69,406.82,464.54
10.996,-212.57,-72.03,407.18,464.94
11.006,-212.58,-72.31,407.62,465.38
11.017,-212.66,-72.54,407.93,465.72
11.027,-212.65,-72.78,408.43,466.19
11.037,-212.68,-73.06,408.74,466.52
11.046,-212.68,-73.40,409.17,466.95
11.057,-212.83,-73.73,409.51,467.37
11.066,-212.88,-73.98,409.84,467.71
11.076,-212.86,-62.31,416.30,471.69
11.086,-212.94,-62.54,416.65,472.07
11.097,-212.89,-62.84,417.15,472.53
11.107,-212.93,-63.08,417.56,472.94
11.116,-212.97,-63.37,417.99,473.38
11.127,-212.98,-63.60,418.36,473.74
11.136,-212.97,-63.82,418.69,474.05
11.146,-213.04,-64.03,419.02,474.41
11.157,-213.12,-64.20,419.29,474.70
11.166,-213.24,-64.33,419.63,475.08
11.176,-213.31,-64.51,419.94,475.41
11.186,-213.33,-64.70,420.27,475.74
11.196,-213.27,-64.93,420.63,476.05
11.206,-213.24,-65.08,421.00,476.39
11.216,-213.31,-65.27,421.25,476.67
11.226,-213.36,-65.43,421.69,477.10
11.237,-213.35,-65.57,422.21,477.57
11.246,-213.38,-65.75,422.59,477.95
11.256,-213.33,-65.95,423.15,478.45
11.266,-213.31,-66.14,423.45,478.74
11.276,-213.30,-66.25,423.83,479.08
11.287,-213.35,-66.32,424.12,479.37
11.296,-213.41,-66.43,424.48,479.74
11.306,-213.40,-66.47,424.94,480.14
11.316,-213.46,-66.55,425.25,480.45
11.326,-213.40,-66.64,425.57,480.72
11.337,-213.33,-66.71,425.81,480.91
11.346,-213.35,-66.83,426.02,481.12
11.356,-213.34,-66.94,426.31,481.39
11.366,-213.27,-67.02,426.49,481.53
11.376,-213.24,-67.16,426.73,481.75
11.386,-213.19,-67.18,427.02,481.98
11.396,-213.18,-67.18,427.34,482.27
11.406,-213.26,-67.22,427.63,482.56
11.416,-213.24,-67.20,427.89,482.78
11.426,-213.27,-67.24,428.18,483.05
11.436,-213.28,-67.25,428.52,483.37
11.446,-213.17,-67.32,428.77,483.55
11.456,-213.17,-67.41,428.94,483.71
11.466,-213.17,-67.43,429.16,483.91
11.476,-214.54,-55.55,431.20,484.82
11.486,-214.50,-55.63,431.56,485.13
11.496,-214.40,-55.70,431.68,485.20
11.506,-214.35,-55.78,431.94,485.42
11.516,-214.33,-55.79,432.24,485.68
11.526,-214.38,-55.71,432.50,485.92
11.536,-214.38,-55.66,432.78,486.16
11.546,-214.37,-55.63,432.99,486.34
11.556,-214.31,-55.64,433.40,486.69
11.566,-214.26,-55.65,433.63,486.86
11.576,-214.21,-55.72,433.95,487.14
11.586,-214.20,-55.74,434.25,487.40
11.596,-214.15,-55.74,434.48,487.58
11.606,-214.00,-55.80,434.76,487.78
11.616,-214.04,-55.86,434.97,487.99
11.626,-213.99,-55.86,435.21,488.18
11.636,-213.94,-55.86,435.52,488.43
11.646,-213.96,-55.83,435.71,488.61
11.656,-213.88,-55.83,435.97,488.80
11.666,-213.88,-55.82,436.24,489.04
11.676,-213.78,-55.73,436.80,489.49
11.686,-213.67,-55.73,436.97,489.59
11.696,-213.60,-55.69,437.21,489.77
11.706,-213.61,-55.59,437.37,489.91
11.716,-213.57,-55.57,437.59,490.09
11.726,-213.52,-55.55,437.88,490.32
11.736,-213.53,-55.48,438.09,490.50
11.746,-213.50,-55.49,438.21,490.60
11.756,-213.45,-55.46,438.50,490.84
11.766,-213.35,-55.44,438.68,490.95
11.776,-213.31,-55.37,438.98,491.19
11.786,-213.26,-55.34,439.08,491.26
11.796,-213.18,-55.36,439.35,491.47
11.806,-213.13,-55.37,439.59,491.66
11.816,-213.13,-55.32,439.80,491.84
11.826,-213.04,-55.27,440.08,492.05
11.836,-213.01,-55.22,440.24,492.17
11.846,-213.01,-55.17,440.38,492.29
11.856,-212.91,-55.14,440.55,492.40
11.866,-210.99,-58.45,440.28,491.71
11.876,-210.92,-58.44,440.51,491.88
11.886,-210.82,-58.36,440.67,491.98
11.896,-210.80,-58.39,440.81,492.09
11.906,-210.83,-58.38,440.98,492.26
11.916,-210.78,-58.38,441.06,492.31
11.926,-210.70,-58.40,441.20,492.40
11.936,-210.64,-58.35,441.45,492.59
11.946,-210.58,-58.31,441.66,492.76
11.956,-210.60,-58.26,441.83,492.91
11.966,-210.53,-58.23,441.95,492.98
11.976,-210.45,-58.22,442.08,493.07
11.986,-210.43,-58.25,442.24,493.20
11.996,-210.43,-58.22,442.31,493.26
12.006,-210.40,-58.20,442.62,493.53
12.016,-210.35,-58.17,442.70,493.58
12.026,-210.32,-58.20,442.89,493.73
12.036,-210.31,-58.13,443.03,493.85
12.046,-210.24,-58.05,443.15,493.91
12.056,-210.11,-58.07,443.36,494.05
12.066,-210.12,-58.05,443.42,494.10
12.076,-210.06,-58.04,443.68,494.32
12.086,-210.09,-58.00,443.71,494.35
12.096,-210.06,-57.98,443.94,494.54
12.106,-210.04,-57.98,444.02,494.60
12.116,-210.07,-57.97,444.16,494.74
12.126,-210.00,-57.96,444.32,494.85
12.136,-209.97,-57.88,444.38,494.88
12.146,-209.99,-57.83,444.54,495.03
12.156,-209.98,-57.75,444.58,495.05
12.166,-209.88,-57.75,444.75,495.17
12.176,-209.85,-57.72,444.81,495.20
12.186,-209.79,-57.72,444.97,495.32
12.196,-209.78,-57.77,445.04,495.38
12.206,-209.64,-57.79,445.15,495.43
12.216,-209.49,-57.82,445.29,495.49
12.226,-209.53,-57.76,445.34,495.55
12.236,-209.46,-57.73,445.56,495.71
12.246,-209.42,-57.67,445.59,495.72
12.256,-209.33,-57.59,445.67,495.74
12.266,-212.83,-54.68,446.11,497.29
12.276,-212.81,-54.61,446.18,497.34
12.286,-212.74,-54.61,446.38,497.49
12.296,-212.78,-54.58,446.44,497.56
12.306,-212.68,-54.56,446.66,497.71
12.316,-212.69,-54.47,446.75,497.78
12.326,-212.60,-54.40,446.84,497.82
12.336,-212.48,-54.47,446.95,497.88
12.346,-212.48,-54.41,447.09,498.00
12.356,-212.52,-54.33,447.23,498.13
12.366,-212.56,-54.25,447.40,498.29
12.376,-212.51,-54.15,447.50,498.34
12.386,-212.41,-54.13,447.58,498.37
12.396,-212.38,-54.05,447.59,498.36
12.406,-212.35,-53.90,447.58,498.33
12.416,-212.37,-53.74,447.60,498.33
12.426,-212.31,-53.70,447.73,498.42
12.436,-212.22,-53.69,447.74,498.39
12.446,-212.21,-53.72,447.81,498.45
12.456,-212.14,-53.64,447.88,498.47
12.466,-212.05,-53.60,447.96,498.50
12.476,-211.96,-53.50,448.06,498.55
12.486,-211.82,-53.50,448.18,498.60
12.496,-211.80,-53.43,448.19,498.58
12.506,-211.75,-53.46,448.24,498.61
12.516,-211.76,-53.37,448.16,498.54
12.526,-211.70,-53.32,448.29,498.62
12.536,-211.66,-53.30,448.26,498.57
12.546,-211.55,-53.28,448.36,498.62
12.556,-211.46,-53.25,448.39,498.60
12.566,-211.38,-53.24,448.43,498.60
12.576,-211.36,-53.27,448.52,498.68
12.586,-211.34,-53.24,448.39,498.55
12.596,-211.26,-53.25,448.46,498.59
12.606,-211.25,-53.22,448.40,498.52
12.616,-211.30,-53.19,448.46,498.59
12.626,-211.22,-53.19,448.56,498.65
12.636,-211.18,-53.17,448.54,498.61
12.646,-211.09,-53.26,448.55,498.59
12.656,-211.61,-53.71,449.20,499.45
12.666,-211.60,-53.72,449.13,499.38
12.676,-211.57,-53.64,449.19,499.41
12.686,-211.58,-53.63,449.23,499.45
12.696,-211.59,-53.65,449.22,499.44
12.706,-211.55,-53.63,449.20,499.41
12.716,-211.50,-53.66,449.20,499.40
12.726,-211.43,-53.60,449.22,499.38
12.736,-211.30,-53.63,449.33,499.42
12.746,-211.32,-53.58,449.21,499.32
12.756,-211.33,-53.57,449.31,499.41
12.766,-211.33,-53.52,449.20,499.31
12.776,-211.30,-53.50,449.30,499.38
12.786,-211.17,-53.53,449.36,499.39
