time,Bx,By,Bz,Btotal
6.339,25.78,-27.60,-69.77,79.34
6.349,25.78,-27.65,-69.79,79.37
6.359,25.71,-27.67,-69.88,79.43
6.369,25.71,-27.66,-69.85,79.40
6.379,25.59,-27.64,-69.87,79.37
6.389,25.54,-27.68,-69.84,79.34
6.399,25.54,-27.60,-69.94,79.41
6.409,25.61,-27.68,-69.94,79.45
6.419,25.64,-27.68,-69.91,79.44
6.429,25.64,-27.74,-69.95,79.50
6.439,25.70,-27.82,-69.97,79.56
6.449,25.70,-27.86,-69.96,79.57
6.459,25.70,-27.90,-69.93,79.56
6.469,25.71,-27.89,-69.93,79.55
6.479,25.67,-27.91,-69.91,79.54
6.489,25.66,-27.93,-69.90,79.52
6.499,25.81,-27.92,-69.91,79.58
6.509,25.84,-27.93,-69.87,79.56
6.519,25.79,-27.95,-69.80,79.49
6.529,25.68,-27.93,-69.79,79.43
6.539,25.64,-27.93,-69.88,79.50
6.549,25.65,-28.02,-69.93,79.58
6.559,25.67,-28.01,-70.05,79.69
6.569,25.71,-28.00,-70.16,79.80
6.579,25.63,-28.00,-70.17,79.78
6.589,25.60,-28.00,-70.12,79.73
6.599,25.62,-28.00,-70.09,79.71
6.609,25.58,-28.01,-70.18,79.78
6.619,25.59,-28.05,-70.07,79.70
6.629,25.57,-28.08,-70.16,79.78
6.639,25.63,-28.06,-70.19,79.82
6.649,25.63,-28.14,-70.30,79.94
6.659,25.57,-28.18,-70.31,79.95
6.669,25.57,-28.15,-70.29,79.92
6.679,25.50,-28.13,-70.32,79.92
6.689,25.54,-28.16,-70.23,79.86
6.699,25.52,-28.14,-70.36,79.96
6.709,25.54,-28.09,-70.42,80.00
6.719,25.51,-28.11,-70.40,79.98
6.729,25.46,-28.22,-70.44,80.04
6.739,25.43,-28.25,-70.41,80.01
6.749,25.48,-28.24,-70.49,80.10
6.759,25.49,-28.25,-70.43,80.06
6.769,25.53,-28.24,-70.47,80.10
6.779,25.54,-28.25,-70.47,80.10
6.789,25.53,-28.26,-70.53,80.16
6.799,25.57,-28.37,-70.60,80.26
6.809,25.63,-28.47,-70.67,80.38
6.819,25.64,-28.47,-70.71,80.42
6.829,25.60,-28.48,-70.68,80.39
6.839,25.60,-28.52,-70.69,80.41
6.849,25.67,-28.58,-70.70,80.47
6.859,25.69,-28.61,-70.83,80.59
6.869,25.74,-28.64,-70.77,80.57
6.879,25.73,-28.68,-70.88,80.68
6.889,25.76,-28.69,-71.02,80.81
6.899,25.75,-28.68,-71.01,80.80
6.909,25.69,-28.75,-71.15,80.93
6.919,25.74,-28.83,-71.14,80.96
6.929,25.76,-28.87,-71.16,81.00
6.939,25.70,-28.96,-71.31,81.14
6.949,25.74,-28.99,-71.32,81.17
6.959,25.71,-29.03,-71.37,81.23
6.969,25.66,-29.12,-71.53,81.38
6.979,25.63,-29.10,-71.65,81.47
6.989,25.63,-29.18,-71.64,81.49
6.999,25.62,-29.25,-71.71,81.58
7.009,25.62,-29.33,-71.68,81.58
7.019,25.56,-29.31,-71.75,81.61
7.029,25.54,-29.38,-71.75,81.63
7.039,25.48,-29.45,-71.82,81.70
7.049,25.49,-29.51,-71.87,81.77
7.059,25.54,-29.58,-71.85,81.79
7.069,25.65,-29.69,-71.80,81.82
7.079,25.70,-29.73,-71.83,81.88
7.089,25.53,-29.68,-71.93,81.89
7.099,25.49,-29.72,-71.88,81.85
7.109,25.46,-29.76,-71.96,81.93
7.118,25.53,-29.83,-72.07,82.07
7.129,25.55,-29.86,-72.09,82.11
7.138,25.53,-29.88,-72.30,82.29
7.148,25.56,-30.01,-72.37,82.40
7.158,25.61,-30.14,-72.46,82.55
7.169,25.71,-30.31,-72.39,82.58
7.178,25.76,-30.34,-72.43,82.65
7.189,25.72,-30.37,-72.45,82.67
7.199,25.66,-30.40,-72.48,82.68
7.209,25.57,-30.46,-72.69,82.86
7.219,25.59,-30.50,-72.72,82.90
7.229,25.59,-30.55,-72.78,82.98
7.239,25.58,-30.63,-72.86,83.07
7.249,25.59,-30.72,-72.90,83.14
7.259,25.59,-30.78,-72.88,83.15
7.269,25.56,-30.93,-73.05,83.34
7.278,25.65,-31.02,-73.18,83.52
7.289,25.64,-31.11,-73.25,83.61
7.299,25.63,-31.13,-73.28,83.64
7.309,25.71,-31.19,-73.21,83.63
7.319,25.71,-31.23,-73.19,83.62
7.329,25.73,-31.30,-73.37,83.82
7.339,25.77,-31.46,-73.43,83.94
7.349,25.70,-31.62,-73.50,84.04
7.358,25.67,-31.67,-73.61,84.14
7.369,25.72,-31.76,-73.62,84.20
7.379,25.65,-31.78,-73.77,84.32
7.389,25.56,-31.84,-73.87,84.41
7.398,25.51,-31.85,-74.02,84.53
7.409,25.46,-31.96,-74.13,84.65
7.419,25.44,-32.08,-74.20,84.75
7.429,25.44,-32.17,-74.28,84.85
7.438,25.40,-32.21,-74.30,84.87
7.449,25.40,-32.22,-74.26,84.84
7.458,25.47,-32.33,-74.34,84.98
7.469,25.47,-32.41,-74.38,85.03
7.478,25.51,-32.56,-74.44,85.16
7.488,25.63,-32.62,-74.47,85.24
7.498,25.67,-32.72,-74.51,85.33
7.509,25.63,-32.71,-74.59,85.38
7.519,25.56,-32.75,-74.64,85.42
7.529,25.50,-32.78,-74.66,85.43
7.539,25.43,-32.80,-74.69,85.45
7.549,25.38,-32.86,-74.71,85.47
7.559,25.43,-32.90,-74.73,85.53
7.569,25.49,-32.99,-74.74,85.58
7.579,25.51,-33.03,-74.83,85.68
7.589,25.50,-33.05,-74.83,85.69
7.598,25.51,-33.13,-74.76,85.66
7.609,25.47,-33.16,-74.91,85.80
7.618,25.51,-33.21,-74.84,85.76
7.629,25.54,-33.25,-74.91,85.85
7.639,25.58,-33.25,-74.92,85.86
7.649,25.55,-33.25,-74.93,85.86
7.659,25.52,-33.22,-74.96,85.87
7.669,25.53,-33.29,-74.90,85.85
7.679,25.45,-33.26,-75.04,85.94
7.689,25.45,-33.33,-75.02,85.95
7.698,25.40,-33.41,-75.15,86.07
7.709,25.41,-33.52,-75.27,86.23
7.718,25.44,-33.61,-75.16,86.18
7.729,25.40,-33.70,-75.21,86.24
7.738,25.38,-33.81,-75.28,86.34
7.748,25.37,-33.89,-75.40,86.47
7.758,25.39,-34.02,-75.57,86.68
7.769,25.39,-34.13,-75.65,86.79
7.778,25.41,-34.32,-75.71,86.93
7.789,25.43,-34.50,-75.89,87.15
7.798,25.38,-34.59,-75.99,87.26
7.809,25.35,-34.73,-76.03,87.34
7.818,25.38,-34.86,-76.19,87.55
7.829,25.33,-34.97,-76.34,87.71
7.838,25.25,-35.12,-76.51,87.89
7.849,25.26,-35.32,-76.54,88.00
7.858,25.21,-35.48,-76.70,88.19
7.869,25.27,-35.61,-76.78,88.33
7.878,25.22,-35.76,-76.91,88.48
7.888,25.16,-35.88,-77.03,88.63
7.898,25.08,-35.99,-77.07,88.68
7.909,25.02,-36.13,-77.23,88.86
7.918,25.03,-36.33,-77.30,89.01
7.929,25.10,-36.55,-77.42,89.22
7.938,25.01,-36.75,-77.51,89.35
7.948,24.99,-36.86,-77.59,89.47
7.958,25.02,-37.01,-77.67,89.61
7.968,25.02,-37.24,-77.69,89.71
7.978,24.93,-37.30,-77.74,89.76
7.989,24.90,-37.43,-77.86,89.91
7.998,24.97,-37.62,-77.91,90.05
8.008,25.01,-37.79,-78.01,90.21
8.018,25.06,-37.92,-78.06,90.32
8.028,25.07,-38.06,-78.12,90.44
8.038,25.03,-38.22,-78.22,90.59
8.048,24.98,-38.39,-78.30,90.71
8.058,24.95,-38.56,-78.38,90.84
8.068,24.80,-38.70,-78.51,90.97
8.078,24.81,-38.83,-78.62,91.13
8.089,24.67,-39.00,-78.74,91.27
8.098,24.64,-39.20,-78.76,91.36
8.108,24.55,-39.35,-78.86,91.49
8.118,24.55,-39.48,-78.96,91.64
8.128,24.48,-39.62,-79.04,91.74
8.138,24.44,-39.70,-79.17,91.87
8.149,24.45,-39.92,-79.15,91.96
8.158,24.41,-40.16,-79.34,92.22
8.169,24.44,-40.38,-79.38,92.35
8.178,24.41,-40.50,-79.48,92.48
8.188,24.40,-40.61,-79.63,92.66
8.198,24.37,-40.72,-79.62,92.69
8.208,24.26,-40.86,-79.75,92.83
8.218,24.20,-41.03,-79.78,92.92
8.228,24.10,-41.12,-79.94,93.07
8.238,24.09,-41.37,-79.85,93.10
8.248,24.08,-41.45,-79.92,93.20
8.258,24.02,-41.59,-80.01,93.31
8.268,24.00,-41.81,-80.11,93.49
8.278,23.97,-41.97,-80.14,93.59
8.288,23.88,-42.11,-80.28,93.74
8.298,23.88,-42.22,-80.25,93.77
8.308,23.90,-42.39,-80.30,93.89
8.318,23.95,-42.47,-80.27,93.92
8.328,23.92,-42.54,-80.25,93.93
8.338,23.92,-42.68,-80.30,94.03
8.348,23.90,-42.89,-80.27,94.10
8.358,23.84,-43.00,-80.43,94.27
8.368,23.82,-43.14,-80.41,94.31
8.378,23.74,-43.19,-80.53,94.41
8.388,23.71,-43.29,-80.57,94.49
8.398,23.66,-43.36,-80.62,94.55
8.408,23.55,-43.46,-80.75,94.68
8.418,23.53,-43.61,-80.67,94.68
8.428,23.49,-43.76,-80.72,94.78
8.438,23.45,-43.90,-80.75,94.85
8.448,23.45,-43.97,-80.74,94.88
8.458,23.45,-44.10,-80.70,94.90
8.468,23.47,-44.28,-80.70,94.99
8.478,23.53,-44.44,-80.71,95.09
8.488,23.58,-44.50,-80.83,95.24
8.498,23.52,-44.56,-80.93,95.33
8.508,23.42,-44.60,-81.06,95.44
8.518,23.34,-44.62,-81.06,95.43
8.528,23.33,-44.70,-81.10,95.50
8.538,23.35,-44.77,-81.02,95.47
8.548,23.34,-44.87,-81.07,95.56
8.558,23.36,-45.04,-81.10,95.67
8.568,23.35,-45.12,-81.08,95.68
8.578,23.27,-45.13,-81.16,95.73
8.588,23.20,-45.18,-81.27,95.84
8.598,23.24,-45.22,-81.24,95.84
8.608,23.22,-45.28,-81.36,95.97
8.618,23.24,-45.35,-81.41,96.05
8.628,23.17,-45.38,-81.46,96.08
8.638,23.11,-45.46,-81.55,96.18
8.648,23.08,-45.47,-81.52,96.15
8.658,23.02,-45.56,-81.55,96.21
8.668,23.02,-45.70,-81.49,96.22
8.678,23.01,-45.84,-81.67,96.44
8.688,22.97,-45.95,-81.63,96.44
8.698,22.95,-46.01,-81.59,96.44
8.708,22.91,-46.15,-81.61,96.51
8.718,22.88,-46.28,-81.65,96.60
8.728,22.86,-46.39,-81.80,96.78
8.738,22.85,-46.55,-81.98,97.00
8.748,22.75,-46.67,-82.07,97.11
8.758,22.74,-46.82,-82.05,97.16
8.768,22.67,-46.99,-82.06,97.24
8.778,22.53,-47.09,-82.12,97.30
8.788,22.49,-47.23,-82.20,97.44
8.798,22.46,-47.42,-82.29,97.59
8.808,22.40,-47.51,-82.31,97.64
8.818,22.29,-47.62,-82.34,97.69
8.828,22.29,-47.81,-82.38,97.82
8.838,22.21,-48.03,-82.57,98.07
8.848,22.17,-48.26,-82.65,98.24
8.858,22.05,-48.57,-82.74,98.44
8.868,21.99,-48.79,-82.84,98.62
8.878,21.96,-49.00,-82.87,98.74
8.888,21.83,-49.20,-83.05,98.96
8.898,21.84,-49.55,-83.04,99.14
8.908,21.81,-49.81,-83.23,99.42
8.918,21.72,-50.14,-83.25,99.58
8.928,21.63,-50.36,-83.27,99.69
8.938,21.51,-50.57,-83.35,99.84
8.948,21.48,-50.78,-83.35,99.93
8.958,21.38,-51.08,-83.34,100.06
8.968,21.30,-51.33,-83.35,100.18
8.978,21.30,-51.63,-83.45,100.42
8.988,21.22,-51.93,-83.54,100.63
8.998,21.13,-52.19,-83.57,100.77
9.008,20.97,-52.43,-83.66,100.94
9.018,20.84,-52.63,-83.70,101.05
9.028,20.77,-52.85,-83.80,101.23
9.038,20.69,-53.12,-83.87,101.41
9.048,20.63,-53.40,-83.87,101.54
9.058,20.59,-53.66,-83.94,101.73
9.068,20.56,-53.98,-83.96,101.91
9.078,20.49,-54.16,-84.05,102.06
9.088,20.32,-54.42,-84.18,102.28
9.098,20.24,-54.64,-84.25,102.44
9.108,20.16,-54.85,-84.28,102.56
9.118,20.07,-55.03,-84.44,102.77
9.128,20.11,-55.26,-84.50,102.95
9.138,20.03,-55.50,-84.63,103.16
9.148,19.97,-55.68,-84.64,103.26
9.158,19.83,-55.90,-84.80,103.48
9.168,19.77,-56.08,-84.87,103.63
9.178,19.74,-56.23,-84.81,103.65
9.188,19.60,-56.38,-84.90,103.78
9.198,19.48,-56.75,-84.79,103.87
9.208,19.45,-56.90,-84.86,104.01
9.218,19.42,-57.12,-84.88,104.14
9.228,19.40,-57.30,-84.93,104.27
9.238,19.32,-57.46,-85.02,104.42
9.248,19.14,-57.60,-85.00,104.45
9.258,19.11,-57.77,-85.02,104.55
9.268,19.10,-57.96,-85.17,104.78
9.278,19.03,-58.12,-85.25,104.92
9.288,18.93,-58.24,-85.27,104.98
9.298,18.89,-58.37,-85.33,105.09
9.308,18.79,-58.43,-85.26,105.06
9.318,18.77,-58.63,-85.18,105.10
9.328,18.76,-58.77,-85.27,105.25
9.338,18.69,-58.91,-85.33,105.36
9.348,18.67,-59.08,-85.25,105.39
9.358,18.60,-59.25,-85.33,105.53
9.368,18.67,-59.40,-85.30,105.61
9.378,18.61,-59.61,-85.38,105.78
9.388,18.66,-59.78,-85.40,105.90
9.398,18.65,-59.95,-85.28,105.90
9.408,18.56,-60.14,-85.35,106.05
9.418,18.50,-60.39,-85.27,106.11
9.428,18.44,-60.54,-85.30,106.21
9.438,18.42,-60.66,-85.32,106.30
9.448,18.36,-60.88,-85.40,106.48
9.458,18.31,-61.10,-85.56,106.72
9.468,18.30,-61.32,-85.66,106.93
9.478,18.23,-61.54,-85.72,107.08
9.488,18.19,-61.72,-85.72,107.19
9.498,18.06,-61.90,-85.68,107.23
9.508,17.96,-62.13,-85.70,107.36
9.518,17.84,-62.40,-85.85,107.62
9.528,17.81,-62.72,-85.93,107.86
9.538,17.79,-63.10,-85.94,108.09
9.548,17.72,-63.44,-85.96,108.29
9.558,17.70,-63.81,-85.94,108.49
9.568,17.68,-64.16,-85.94,108.69
9.578,17.64,-64.57,-85.98,108.96
9.588,17.47,-64.88,-86.13,109.24
9.598,17.38,-65.20,-86.07,109.37
9.608,17.26,-65.58,-86.09,109.59
9.618,17.16,-65.97,-86.08,109.80
9.628,17.14,-66.42,-86.08,110.07
9.638,16.98,-66.81,-86.13,110.32
9.648,16.94,-67.26,-85.94,110.44
9.658,16.83,-67.62,-85.97,110.66
9.668,16.80,-67.99,-85.87,110.81
9.678,16.65,-68.43,-85.93,111.11
9.688,16.56,-68.88,-85.94,111.38
9.698,16.46,-69.31,-85.90,111.59
9.708,16.31,-69.66,-85.96,111.84
9.718,16.22,-70.13,-85.88,112.05
9.728,16.09,-70.55,-85.84,112.27
9.738,16.03,-70.99,-85.82,112.53
9.748,15.94,-71.42,-85.76,112.73
9.758,15.86,-71.85,-85.72,112.97
9.768,15.78,-72.31,-85.70,113.24
9.778,15.69,-72.72,-85.68,113.47
9.788,15.56,-73.12,-85.68,113.71
9.798,15.53,-73.54,-85.69,113.98
9.808,15.43,-73.99,-85.66,114.24
9.818,15.36,-74.47,-85.56,114.46
9.828,15.29,-74.91,-85.42,114.63
9.838,15.07,-75.32,-85.45,114.90
9.848,14.98,-75.65,-85.38,115.06
9.858,14.92,-76.08,-85.37,115.32
9.868,14.83,-76.52,-85.36,115.59
9.878,14.84,-76.96,-85.23,115.79
9.888,14.68,-77.37,-85.26,116.06
9.898,14.63,-77.78,-85.06,116.19
9.908,14.62,-78.20,-85.05,116.45
9.918,14.57,-78.57,-84.91,116.60
9.928,14.50,-78.99,-84.74,116.75
9.938,14.38,-79.32,-84.61,116.87
9.948,14.33,-79.66,-84.39,116.93
9.958,14.26,-80.02,-84.31,117.11
9.968,14.33,-80.40,-84.14,117.26
9.978,14.25,-80.77,-84.08,117.46
9.988,14.23,-81.12,-83.98,117.63
9.998,14.17,-81.38,-83.85,117.70
10.008,14.12,-81.66,-83.72,117.80
10.018,14.06,-81.92,-83.60,117.89
10.028,14.06,-82.17,-83.57,118.04
10.038,14.12,-82.35,-83.42,118.06
10.048,14.07,-82.47,-83.34,118.09
10.058,14.01,-82.63,-83.23,118.12
10.068,13.99,-82.83,-83.14,118.19
10.078,14.00,-83.05,-83.05,118.28
10.088,13.99,-83.13,-83.02,118.32
10.098,13.92,-83.30,-83.02,118.43
10.108,14.00,-83.52,-82.84,118.47
10.118,14.11,-83.63,-82.81,118.54
10.128,14.09,-83.76,-82.63,118.50
10.138,14.06,-83.92,-82.63,118.60
10.148,14.03,-84.02,-82.59,118.65
10.158,13.96,-84.14,-82.51,118.66
10.168,13.86,-84.41,-82.33,118.73
10.178,13.88,-84.56,-82.32,118.82
10.188,13.89,-84.73,-82.18,118.85
10.198,13.88,-84.88,-82.11,118.91
10.208,13.80,-85.02,-81.93,118.87
10.218,13.73,-85.21,-81.82,118.93
10.228,13.66,-85.39,-81.85,119.07
10.238,13.68,-85.63,-81.75,119.18
10.248,13.61,-85.83,-81.66,119.25
10.258,13.60,-86.05,-81.51,119.30
10.268,13.46,-86.14,-81.49,119.34
10.278,13.45,-86.32,-81.34,119.36
10.288,13.44,-86.54,-81.24,119.46
10.298,13.40,-86.74,-81.11,119.51
10.308,13.43,-87.00,-80.89,119.55
10.318,13.36,-87.21,-80.73,119.59
10.328,13.33,-87.55,-80.56,119.72
10.338,13.23,-87.83,-80.50,119.87
10.348,13.25,-88.07,-80.19,119.84
10.358,13.18,-88.34,-80.01,119.91
10.368,13.17,-88.63,-79.84,120.02
10.378,13.21,-88.84,-79.69,120.07
10.388,13.14,-89.14,-79.58,120.22
10.398,13.12,-89.35,-79.30,120.18
10.408,13.00,-89.61,-79.20,120.30
10.418,13.02,-89.90,-78.93,120.34
10.428,12.99,-90.24,-78.71,120.44
10.438,12.92,-90.48,-78.37,120.40
10.448,12.85,-90.72,-78.19,120.45
10.458,12.79,-90.98,-77.93,120.47
10.468,12.75,-91.25,-77.67,120.51
10.478,12.76,-91.49,-77.42,120.53
10.488,12.75,-91.61,-77.20,120.48
10.498,12.75,-91.76,-76.88,120.38
10.508,12.71,-92.00,-76.64,120.41
10.518,12.68,-92.24,-76.41,120.45
10.528,12.64,-92.49,-76.17,120.49
10.538,12.54,-92.66,-75.94,120.46
10.548,12.52,-92.81,-75.77,120.47
10.558,12.49,-93.03,-75.55,120.49
10.568,12.56,-93.22,-75.33,120.51
10.578,12.55,-93.38,-75.02,120.43
10.588,12.49,-93.56,-74.95,120.53
10.598,12.45,-93.71,-74.77,120.53
10.608,12.44,-93.90,-74.54,120.53
10.618,12.43,-94.08,-74.30,120.53
10.628,12.43,-94.38,-73.96,120.55
10.638,12.37,-94.53,-73.77,120.54
10.648,12.36,-94.67,-73.40,120.43
10.658,12.25,-94.87,-73.21,120.46
10.668,12.19,-95.09,-72.94,120.46
10.678,12.20,-95.26,-72.71,120.45
10.688,12.17,-95.41,-72.50,120.45
10.698,12.13,-95.61,-72.08,120.36
10.708,12.12,-95.82,-71.76,120.32
10.718,12.09,-96.04,-71.39,120.27
10.728,12.06,-96.20,-71.00,120.18
10.738,12.02,-96.41,-70.64,120.12
10.748,11.99,-96.56,-70.27,120.02
10.758,11.97,-96.74,-69.94,119.97
10.768,11.89,-96.91,-69.50,119.85
10.778,11.80,-97.08,-69.06,119.72
10.788,11.67,-97.26,-68.61,119.60
10.798,11.66,-97.49,-68.21,119.55
10.808,11.65,-97.67,-67.81,119.47
10.818,11.64,-97.93,-67.39,119.44
10.828,11.69,-98.14,-66.92,119.36
10.838,11.54,-98.10,-66.05,118.83
10.848,11.45,-98.25,-65.55,118.67
10.858,11.48,-98.38,-65.02,118.48
10.868,11.42,-98.48,-64.58,118.32
10.878,11.53,-98.63,-64.07,118.17
10.888,11.46,-98.73,-63.69,118.05
10.898,11.48,-98.86,-63.22,117.91
10.908,11.45,-98.94,-62.75,117.72
10.918,11.40,-98.99,-62.27,117.50
10.928,11.51,-99.12,-61.71,117.32
10.938,11.50,-99.19,-61.24,117.14
10.948,11.57,-99.30,-60.83,117.02
10.958,11.60,-99.34,-60.47,116.88
10.968,11.61,-99.38,-60.12,116.73
10.978,11.57,-99.38,-59.71,116.51
10.988,11.60,-99.36,-59.35,116.32
10.998,11.62,-99.35,-59.05,116.16
11.008,11.65,-99.44,-58.75,116.08
11.018,11.64,-99.44,-58.50,115.96
11.028,11.62,-99.46,-58.21,115.83
11.038,11.65,-99.39,-57.97,115.65
11.048,11.67,-99.46,-57.73,115.59
11.058,11.76,-99.48,-57.52,115.51
11.068,11.91,-99.53,-57.34,115.48
11.078,11.91,-99.54,-57.18,115.41
11.088,11.94,-99.51,-56.98,115.29
11.098,11.95,-99.50,-56.89,115.24
11.108,11.93,-99.47,-56.66,115.09
11.118,11.96,-99.45,-56.56,115.03
11.128,11.97,-99.40,-56.34,114.89
11.138,11.98,-99.40,-55.98,114.70
11.148,12.04,-99.41,-55.83,114.65
11.158,12.01,-99.37,-55.82,114.60
11.168,12.05,-99.37,-55.68,114.55
11.178,12.10,-99.36,-55.63,114.51
11.188,12.07,-99.39,-55.44,114.44
11.198,12.09,-99.39,-55.33,114.40
11.208,12.10,-99.32,-55.26,114.30
11.218,12.14,-99.34,-55.11,114.25
11.228,12.02,-99.24,-54.41,113.81
11.238,12.07,-99.33,-54.28,113.83
11.248,12.09,-99.36,-54.04,113.75
11.258,12.15,-99.36,-53.90,113.69
11.268,12.24,-99.36,-53.73,113.61
11.278,12.30,-99.34,-53.59,113.54
11.288,12.31,-99.31,-53.34,113.40
11.298,12.34,-99.25,-53.05,113.21
11.308,12.37,-99.29,-52.77,113.13
11.318,12.41,-99.29,-52.45,112.98
11.328,12.43,-99.24,-52.16,112.79
11.338,12.47,-99.25,-51.95,112.72
11.348,12.59,-99.28,-51.69,112.64
11.358,12.64,-99.31,-51.43,112.55
11.368,12.73,-99.33,-51.24,112.49
11.378,12.80,-99.25,-51.03,112.33
11.388,12.81,-99.18,-50.87,112.20
11.398,12.87,-99.19,-50.51,112.05
11.408,12.92,-99.14,-50.33,111.93
11.418,12.96,-99.10,-50.17,111.83
11.428,13.02,-99.15,-49.99,111.80
11.438,13.10,-99.19,-49.85,111.78
11.448,13.13,-99.20,-49.65,111.70
11.458,13.19,-99.16,-49.47,111.59
11.468,13.18,-99.11,-49.27,111.46
11.478,13.25,-99.07,-49.13,111.38
11.488,13.29,-99.00,-48.93,111.22
11.498,13.36,-98.96,-48.74,111.12
11.508,13.42,-98.99,-48.59,111.09
11.518,13.47,-98.95,-48.46,111.00
11.528,13.57,-98.96,-48.26,110.93
11.538,13.60,-98.88,-48.14,110.81
11.548,13.64,-98.85,-47.89,110.68
11.558,13.66,-98.93,-47.76,110.70
11.568,13.73,-98.95,-47.72,110.71
11.578,13.82,-99.00,-47.55,110.70
11.588,13.85,-99.02,-47.55,110.72
11.598,13.90,-99.08,-47.43,110.72
11.608,13.97,-99.10,-47.23,110.66
11.618,13.98,-99.01,-47.12,110.53
11.628,13.94,-98.94,-45.83,109.93
11.638,13.91,-98.96,-45.76,109.92
11.648,13.95,-98.95,-45.60,109.84
11.658,14.03,-98.88,-45.51,109.75
11.668,14.13,-98.91,-45.47,109.77
11.678,14.18,-98.87,-45.38,109.71
11.688,14.20,-98.87,-45.37,109.70
11.698,14.29,-98.87,-45.24,109.66
11.708,14.24,-98.85,-45.26,109.65
11.718,14.26,-98.86,-45.22,109.64
11.728,14.28,-98.86,-45.13,109.61
11.738,14.32,-98.84,-45.08,109.58
11.748,14.37,-98.81,-44.93,109.49
11.758,14.44,-98.73,-44.83,109.39
11.768,14.46,-98.67,-44.73,109.29
11.778,14.47,-98.62,-44.68,109.24
11.788,14.53,-98.62,-44.58,109.20
11.798,14.51,-98.61,-44.48,109.14
11.808,14.58,-98.55,-44.32,109.03
11.818,14.62,-98.56,-44.22,109.01
11.828,14.66,-98.55,-44.09,108.96
11.838,14.68,-98.48,-44.01,108.86
11.848,14.67,-98.48,-43.92,108.83
11.858,14.79,-98.42,-43.69,108.69
11.868,14.76,-98.39,-43.73,108.68
11.878,14.80,-98.42,-43.55,108.64
11.888,14.83,-98.35,-43.52,108.56
11.898,14.83,-98.36,-43.43,108.54
11.908,14.86,-98.33,-43.29,108.47
11.918,14.84,-98.23,-43.14,108.31
11.928,14.88,-98.23,-42.94,108.23
11.938,14.94,-98.14,-42.83,108.11
11.948,15.00,-97.99,-42.66,107.92
11.958,15.04,-97.84,-42.52,107.74
11.968,15.04,-97.76,-42.45,107.63
11.978,15.13,-97.66,-42.29,107.50
11.988,15.22,-97.60,-42.21,107.42
11.998,15.27,-97.55,-42.05,107.32
12.008,15.37,-97.51,-41.97,107.26
12.018,15.47,-97.52,-41.79,107.22
12.028,15.54,-97.47,-41.75,107.17
12.038,15.63,-97.48,-41.72,107.18
12.048,15.63,-97.42,-41.69,107.11
12.058,15.68,-97.37,-41.60,107.04
12.068,15.76,-97.31,-41.55,106.98
12.078,15.82,-97.27,-41.34,106.86
12.088,15.86,-97.22,-41.18,106.77
12.098,15.87,-97.16,-41.15,106.70
12.108,15.91,-97.14,-41.04,106.64
12.118,16.02,-97.10,-40.92,106.58
12.128,16.00,-96.99,-40.82,106.44
12.138,15.98,-96.90,-40.95,106.40
12.148,16.02,-96.86,-40.95,106.38
12.158,16.02,-96.79,-41.04,106.35
12.168,16.13,-96.75,-40.96,106.30
12.178,16.17,-96.72,-41.03,106.30
12.188,16.24,-96.67,-40.97,106.24
12.198,16.32,-96.62,-40.95,106.20
12.208,16.29,-96.57,-40.97,106.16
12.218,16.30,-96.50,-40.84,106.05
12.228,16.25,-96.47,-40.85,106.01
12.238,16.38,-96.54,-40.76,106.07
12.248,16.33,-96.56,-40.75,106.07
12.258,16.37,-96.50,-40.70,106.00
12.268,16.44,-96.48,-40.72,106.00
12.278,16.49,-96.45,-40.78,106.00
12.288,16.53,-96.47,-40.72,106.01
12.298,16.55,-96.45,-40.75,106.00
12.308,16.60,-96.48,-40.60,105.98
12.318,16.58,-96.44,-40.63,105.96
12.328,16.68,-96.48,-40.58,105.98
12.337,16.78,-96.48,-40.65,106.03
12.348,16.76,-96.50,-40.63,106.04
12.358,16.83,-96.49,-40.59,106.02
12.368,16.85,-96.47,-40.67,106.04
12.378,16.91,-96.45,-40.68,106.04
12.388,16.91,-96.43,-40.77,106.05
12.398,16.86,-96.39,-40.70,105.98
12.408,16.87,-96.39,-40.80,106.02
12.418,16.88,-96.38,-39.57,105.55
12.428,16.98,-96.44,-39.52,105.60
12.438,17.02,-96.42,-39.42,105.54
12.448,17.12,-96.44,-39.36,105.56
12.458,17.20,-96.44,-39.34,105.56
12.468,17.22,-96.48,-39.31,105.59
12.477,17.22,-96.46,-39.24,105.55
12.488,17.23,-96.46,-39.14,105.51
12.498,17.22,-96.44,-39.10,105.48
12.508,17.25,-96.48,-39.14,105.54
12.518,17.26,-96.53,-39.11,105.58
12.528,17.35,-96.52,-39.04,105.56
12.538,17.40,-96.49,-38.95,105.50
12.548,17.41,-96.51,-38.93,105.52
12.558,17.40,-96.59,-38.88,105.57
12.568,17.42,-96.59,-38.86,105.56
12.578,17.48,-96.59,-38.85,105.57
12.588,17.45,-96.59,-38.90,105.58
12.598,17.40,-96.56,-38.89,105.54
12.608,17.40,-96.54,-38.81,105.49
12.618,17.43,-96.54,-38.88,105.52
12.628,17.49,-96.53,-38.71,105.46
12.638,17.56,-96.60,-38.81,105.57
12.648,17.61,-96.63,-38.71,105.58
12.658,17.64,-96.68,-38.60,105.58
12.668,17.71,-96.71,-38.65,105.65
12.678,17.70,-96.81,-38.67,105.74
