time,Bx,By,Bz,Btotal
12.687,7.99,-89.71,-21.52,92.60
12.697,7.86,-89.49,-21.37,92.34
12.707,7.67,-89.27,-21.18,92.07
12.717,7.53,-89.07,-21.13,91.85
12.727,7.41,-88.88,-21.04,91.64
12.737,7.19,-88.59,-20.97,91.32
12.747,7.03,-88.38,-20.78,91.06
12.757,6.87,-88.15,-20.52,90.77
12.767,6.73,-88.01,-20.43,90.60
12.777,6.61,-87.81,-20.32,90.38
12.787,6.49,-87.63,-20.11,90.14
12.797,6.40,-87.45,-20.04,89.95
12.807,6.17,-87.17,-19.76,89.60
12.817,5.83,-87.26,-18.40,89.37
12.827,5.71,-87.17,-18.32,89.26
12.837,5.58,-87.09,-18.35,89.18
12.847,5.54,-87.01,-18.33,89.10
12.857,5.47,-86.91,-18.24,88.97
12.867,5.45,-86.88,-18.12,88.91
12.877,5.39,-86.78,-18.03,88.80
12.887,5.23,-86.69,-18.06,88.70
12.897,5.18,-86.66,-17.94,88.65
12.907,5.10,-86.59,-18.00,88.59
12.917,5.08,-86.49,-17.91,88.47
12.927,5.09,-86.47,-17.77,88.42
12.937,5.12,-86.57,-17.79,88.53
12.947,5.17,-86.66,-17.77,88.61
12.957,5.14,-86.62,-17.64,88.55
12.967,5.17,-86.62,-17.55,88.53
12.977,5.14,-86.60,-17.58,88.51
12.987,5.11,-86.59,-17.59,88.50
12.997,5.06,-86.50,-17.57,88.42
13.007,5.06,-86.48,-17.49,88.37
13.016,4.94,-86.44,-17.44,88.32
13.027,4.81,-86.38,-17.36,88.23
13.037,4.69,-86.30,-17.34,88.15
13.047,4.64,-86.21,-17.26,88.04
13.057,4.60,-86.14,-17.18,87.96
13.067,4.55,-86.14,-17.13,87.95
13.077,4.50,-86.10,-16.99,87.88
13.087,4.35,-85.98,-17.01,87.76
13.097,4.20,-85.90,-17.03,87.67
13.107,4.13,-85.79,-16.96,87.54
13.117,4.00,-85.59,-16.91,87.34
13.127,3.89,-85.54,-16.63,87.23
13.137,3.71,-85.46,-16.55,87.12
13.147,3.63,-85.40,-16.36,87.03
13.157,3.51,-85.37,-16.25,86.97
13.167,3.36,-85.25,-16.19,86.84
13.177,3.18,-85.20,-16.10,86.77
13.187,3.07,-85.09,-16.10,86.65
13.197,3.00,-85.05,-15.86,86.57
13.207,2.93,-85.03,-15.75,86.53
13.217,2.91,-84.05,-15.88,85.58
13.227,2.77,-83.94,-15.83,85.47
13.236,2.62,-83.88,-15.65,85.37
13.247,2.44,-83.86,-15.48,85.32
13.257,2.38,-83.81,-15.39,85.24
13.267,2.32,-83.83,-15.22,85.24
13.277,2.15,-83.82,-15.09,85.20
13.287,2.00,-83.80,-14.94,85.14
13.297,1.86,-83.84,-14.80,85.15
13.307,1.74,-83.77,-14.72,85.07
13.317,1.60,-83.81,-14.67,85.10
13.327,1.41,-83.80,-14.48,85.05
13.337,1.26,-83.76,-14.29,84.98
13.347,1.06,-83.71,-14.13,84.90
13.357,0.89,-83.70,-13.95,84.85
13.367,0.63,-83.64,-13.82,84.77
13.377,0.47,-83.56,-13.44,84.63
13.387,0.20,-83.49,-13.22,84.53
13.397,-0.13,-83.38,-12.89,84.37
13.407,-0.50,-83.30,-12.57,84.24
13.417,-0.85,-83.20,-12.39,84.12
13.427,-1.18,-83.15,-11.99,84.02
13.437,-1.57,-83.07,-11.62,83.89
13.447,-1.93,-83.03,-11.18,83.80
13.457,-2.33,-82.95,-10.70,83.67
13.466,-2.79,-82.83,-10.16,83.50
13.477,-3.26,-82.72,-9.49,83.32
13.486,-3.76,-82.61,-8.80,83.16
13.497,-4.19,-82.47,-8.11,82.97
13.507,-4.63,-82.30,-7.34,82.76
13.517,-5.13,-82.07,-6.60,82.49
13.527,-5.59,-81.80,-5.81,82.20
13.537,-6.08,-81.50,-4.99,81.87
13.547,-6.63,-81.09,-4.15,81.46
13.557,-7.10,-80.73,-3.26,81.10
13.566,-7.53,-80.36,-2.45,80.75
13.576,-7.98,-80.03,-1.59,80.44
13.586,-8.37,-79.61,-0.76,80.05
13.596,-8.77,-79.11,-0.00,79.60
13.606,-9.49,-82.68,-2.32,83.26
13.617,-9.86,-82.15,-1.65,82.76
13.627,-10.19,-81.56,-0.88,82.20
13.637,-10.53,-81.09,-0.17,81.78
13.646,-10.79,-80.57,0.50,81.29
13.657,-10.98,-80.14,1.22,80.89
13.667,-11.25,-79.56,1.82,80.37
13.677,-11.41,-79.05,2.50,79.91
13.687,-11.60,-78.51,3.05,79.43
13.697,-11.82,-77.91,3.61,78.88
13.707,-11.87,-77.26,4.34,78.29
13.717,-12.01,-76.65,4.89,77.74
13.726,-12.18,-75.46,6.06,76.67
13.736,-12.22,-74.76,6.57,76.04
13.746,-12.33,-74.05,7.06,75.40
13.757,-12.33,-74.05,7.06,75.40
13.766,-12.42,-72.60,7.97,74.08
13.776,-12.48,-71.89,8.47,73.45
13.786,-12.49,-71.20,8.79,72.82
13.797,-12.46,-70.50,9.12,72.17
13.806,-12.57,-69.76,9.42,71.50
13.817,-12.65,-69.04,9.69,70.86
13.826,-12.67,-68.34,9.92,70.21
13.836,-12.74,-67.60,10.10,69.52
13.846,-12.77,-66.92,10.37,68.91
13.857,-12.81,-66.39,10.61,68.44
13.866,-12.86,-65.76,10.74,67.86
13.876,-12.87,-65.15,10.94,67.31
13.886,-12.86,-64.51,11.04,66.70
13.896,-12.83,-63.93,11.25,66.17
13.906,-12.86,-63.36,11.28,65.63
13.916,-12.85,-62.79,11.40,65.09
13.926,-12.77,-62.21,11.61,64.56
13.937,-12.79,-61.67,11.66,64.05
13.946,-12.76,-61.22,11.75,63.63
13.956,-12.71,-60.83,11.78,63.25
13.966,-12.68,-60.36,11.75,62.78
13.976,-12.69,-59.91,11.83,62.37
13.986,-12.74,-59.47,11.77,61.94
13.996,-12.73,-59.04,11.75,61.53
14.006,-12.14,-60.04,39.18,72.72
14.016,-12.08,-59.77,39.21,72.50
14.026,-12.04,-59.47,39.25,72.26
14.036,-12.02,-59.15,39.22,71.98
14.047,-11.97,-58.94,39.36,71.88
14.056,-11.86,-58.76,39.38,71.73
14.066,-11.81,-58.53,39.38,71.53
14.077,-11.78,-58.22,39.31,71.22
14.086,-11.82,-57.99,39.25,71.01
14.096,-11.81,-57.88,39.25,70.93
14.106,-11.79,-57.71,39.22,70.77
14.116,-11.85,-57.53,39.08,70.54
14.126,-11.84,-57.39,39.06,70.42
14.136,-11.83,-57.23,39.02,70.26
14.146,-11.76,-57.22,39.07,70.28
14.156,-11.74,-57.12,39.08,70.20
14.166,-11.76,-56.91,39.02,70.00
14.176,-11.77,-56.79,39.03,69.91
14.186,-11.76,-56.70,38.93,69.78
14.196,-11.79,-56.70,39.10,69.88
14.206,-11.78,-56.66,39.06,69.82
14.216,-11.83,-56.54,39.11,69.76
14.226,-11.85,-56.43,39.07,69.65
14.236,-11.92,-56.30,39.02,69.53
14.246,-11.88,-56.22,39.05,69.48
14.256,-11.87,-56.16,38.96,69.38
14.266,-11.80,-56.15,39.02,69.39
14.276,-11.79,-56.03,38.94,69.24
14.286,-11.76,-55.89,39.01,69.17
14.296,-11.78,-55.83,38.97,69.10
14.306,-11.76,-55.77,38.98,69.05
14.316,-11.77,-55.67,38.97,68.97
14.326,-11.75,-55.58,38.93,68.87
14.336,-11.68,-55.51,38.99,68.84
14.346,-11.73,-55.46,38.86,68.73
14.356,-11.68,-55.44,38.88,68.71
14.366,-11.69,-55.32,38.85,68.60
14.376,-11.66,-55.21,38.81,68.48
14.386,-11.64,-55.15,38.82,68.44
14.396,-11.69,-55.06,38.77,68.35
14.406,-11.56,-55.87,40.16,69.77
14.416,-11.55,-55.73,39.99,69.56
14.426,-11.51,-55.57,40.00,69.43
14.436,-11.48,-55.45,39.97,69.31
14.446,-11.46,-55.30,39.87,69.13
14.456,-11.46,-55.09,39.68,68.86
14.466,-11.46,-54.96,39.57,68.69
14.476,-11.46,-54.79,39.55,68.54
14.486,-11.48,-54.60,39.53,68.37
14.496,-11.45,-54.45,39.46,68.21
14.506,-11.42,-54.24,39.44,68.03
14.516,-11.44,-54.10,39.34,67.86
14.526,-11.48,-53.85,39.29,67.64
14.536,-11.46,-53.52,39.16,67.30
14.546,-11.45,-53.15,38.99,66.91
14.556,-11.44,-52.84,38.84,66.57
14.566,-11.48,-52.53,38.65,66.22
14.576,-11.57,-52.11,38.52,65.83
14.586,-11.62,-51.68,38.35,65.39
14.596,-11.68,-51.31,38.02,64.92
14.606,-11.65,-51.04,37.76,64.55
14.617,-11.55,-50.73,37.48,64.13
14.626,-11.57,-50.44,37.17,63.72
14.636,-11.59,-50.20,37.04,63.46
14.646,-11.59,-49.63,36.63,62.77
14.656,-11.62,-49.46,36.48,62.55
14.666,-11.69,-49.35,36.39,62.42
14.676,-11.64,-49.36,36.26,62.34
14.686,-11.64,-49.28,36.23,62.26
14.696,-11.57,-49.31,36.35,62.35
14.706,-11.55,-49.31,36.30,62.31
14.716,-11.60,-49.31,36.34,62.34
14.726,-11.66,-49.22,36.37,62.30
14.736,-11.76,-49.20,36.31,62.27
14.746,-11.75,-49.24,36.22,62.25
14.756,-11.74,-49.29,36.17,62.26
14.766,-11.75,-49.33,36.19,62.30
14.776,-11.73,-49.22,36.15,62.19
14.786,-11.73,-49.20,36.06,62.12
14.796,-11.90,-56.00,30.17,64.71
14.806,-11.79,-56.05,30.20,64.75
14.816,-11.77,-56.10,30.21,64.80
14.826,-11.78,-56.21,30.26,64.91
14.836,-11.79,-56.19,30.23,64.89
14.846,-11.83,-56.23,30.22,64.92
14.856,-11.75,-56.24,30.27,64.94
14.866,-11.77,-56.18,30.15,64.84
14.876,-11.70,-56.17,30.30,64.89
14.886,-11.69,-56.13,30.26,64.83
14.896,-11.75,-56.16,30.24,64.86
14.906,-11.68,-56.14,30.19,64.81
14.916,-11.67,-56.18,30.08,64.79
14.926,-11.66,-56.23,30.13,64.85
14.936,-11.72,-56.17,30.10,64.79
14.946,-11.73,-56.14,30.09,64.76
14.956,-11.76,-56.16,30.12,64.81
14.966,-11.74,-56.21,30.10,64.83
14.976,-11.71,-56.22,30.09,64.83
14.986,-11.75,-56.17,30.13,64.82
14.996,-11.74,-56.16,30.08,64.78
15.006,-11.74,-56.17,30.03,64.77
15.016,-11.75,-56.15,30.05,64.76
15.026,-11.72,-56.14,30.06,64.76
15.036,-11.72,-56.11,29.97,64.69
15.046,-11.75,-56.12,29.97,64.70
15.056,-11.73,-56.15,29.93,64.70
15.066,-11.74,-56.21,29.95,64.76
15.076,-11.76,-56.20,29.97,64.77
15.086,-11.77,-56.20,29.97,64.77
15.096,-11.78,-56.23,29.90,64.76
15.106,-11.72,-56.19,29.98,64.76
15.116,-11.70,-56.18,30.05,64.78
15.126,-11.69,-56.28,30.07,64.87
15.136,-11.73,-56.29,30.07,64.89
15.146,-11.77,-56.27,29.99,64.84
15.156,-11.74,-56.31,30.00,64.87
15.166,-11.73,-56.29,29.96,64.83
15.176,-11.65,-56.35,30.02,64.90
15.186,-11.70,-56.38,29.97,64.91
15.196,-11.71,-56.22,30.00,64.79
15.206,-11.70,-56.27,30.08,64.87
15.216,-11.69,-56.29,30.14,64.91
15.226,-11.65,-56.27,30.12,64.88
15.236,-11.59,-56.25,30.15,64.86
15.246,-11.57,-56.33,30.07,64.89
15.256,-11.48,-56.40,30.08,64.94
15.266,-11.49,-56.38,30.09,64.93
15.276,-11.52,-56.35,30.01,64.87
15.286,-11.51,-56.35,30.04,64.88
15.296,-11.52,-56.35,30.14,64.93
15.306,-11.51,-56.26,30.07,64.82
15.316,-11.59,-56.28,30.11,64.87
15.326,-11.56,-56.27,30.20,64.90
15.336,-11.43,-56.26,30.33,64.93
15.346,-11.46,-56.28,30.19,64.89
15.356,-11.51,-56.28,30.16,64.88
15.366,-11.58,-56.28,30.20,64.91
15.376,-11.60,-56.21,30.23,64.87
15.386,-11.57,-56.24,30.21,64.88
15.396,-11.54,-56.29,30.10,64.87
15.406,-11.50,-56.37,30.13,64.94
15.416,-11.56,-56.33,30.00,64.86
15.426,-11.58,-56.34,29.97,64.86
15.436,-11.55,-56.33,30.03,64.87
15.446,-11.58,-56.31,30.05,64.86
15.456,-11.62,-56.30,30.04,64.86
15.466,-11.59,-56.25,30.04,64.81
15.476,-11.58,-56.21,29.98,64.75
15.486,-11.61,-56.21,30.02,64.77
15.496,-11.63,-56.17,30.09,64.78
15.506,-11.64,-56.25,30.15,64.87
15.516,-11.60,-56.24,30.22,64.89
15.526,-11.60,-56.29,30.24,64.94
15.536,-11.57,-56.30,30.23,64.94
15.546,-11.51,-56.33,30.30,64.99
15.556,-11.55,-56.33,30.41,65.05
15.566,-11.52,-56.25,30.33,64.94
15.576,-11.50,-56.32,30.30,64.98
15.586,-11.55,-57.15,29.77,65.46
15.596,-11.55,-57.19,29.73,65.48
15.606,-11.56,-57.14,29.74,65.44
15.616,-11.60,-57.09,29.60,65.34
15.626,-11.56,-57.04,29.62,65.30
15.636,-11.53,-57.00,29.62,65.27
15.646,-11.50,-56.99,29.68,65.28
15.656,-11.59,-57.00,29.71,65.31
