time,Bx,By,Bz,Btotal
6.338,-164.50,-196.76,44.91,260.37
6.348,-164.48,-196.84,44.85,260.41
6.358,-164.45,-196.83,44.81,260.37
6.368,-164.46,-196.88,44.79,260.41
6.378,-164.46,-196.90,44.82,260.43
6.388,-164.48,-196.89,44.88,260.45
6.398,-164.48,-196.93,44.87,260.47
6.408,-164.48,-196.98,44.84,260.50
6.418,-164.51,-196.96,44.82,260.51
6.428,-164.56,-196.92,44.73,260.49
6.438,-164.60,-196.89,44.70,260.49
6.448,-164.60,-196.97,44.63,260.54
6.458,-164.52,-197.04,44.64,260.54
6.468,-164.57,-197.07,44.66,260.61
6.478,-164.51,-197.12,44.63,260.60
6.488,-164.47,-197.17,44.65,260.62
6.498,-164.51,-197.13,44.54,260.59
6.508,-164.45,-197.13,44.59,260.56
6.518,-164.50,-197.10,44.45,260.55
6.528,-164.49,-197.17,44.42,260.59
6.538,-164.53,-197.16,44.35,260.60
6.548,-164.52,-197.16,44.37,260.60
6.558,-164.41,-197.21,44.41,260.57
6.568,-164.30,-197.30,44.24,260.54
6.578,-164.19,-197.40,44.22,260.54
6.588,-164.21,-197.43,44.10,260.56
6.598,-164.21,-197.53,44.03,260.61
6.608,-163.63,-196.48,43.88,259.44
6.618,-163.75,-196.44,43.87,259.47
6.628,-163.81,-196.44,43.93,259.53
6.638,-163.82,-196.45,43.89,259.53
6.648,-163.83,-196.55,43.79,259.59
6.658,-163.74,-196.71,43.69,259.65
6.668,-163.76,-196.81,43.70,259.73
6.678,-163.83,-196.75,43.67,259.72
6.688,-163.88,-196.73,43.60,259.73
6.698,-163.83,-196.78,43.55,259.73
6.708,-163.84,-196.82,43.47,259.75
6.718,-163.89,-196.82,43.39,259.77
6.728,-163.86,-196.87,43.48,259.81
6.738,-163.78,-196.97,43.41,259.82
6.748,-163.71,-197.05,43.39,259.83
6.758,-163.71,-197.12,43.29,259.87
6.768,-163.69,-197.22,43.23,259.92
6.778,-163.65,-197.21,43.26,259.89
6.788,-163.70,-197.21,43.14,259.91
6.798,-163.72,-197.29,43.10,259.97
6.808,-163.72,-197.32,43.04,259.98
6.818,-163.71,-197.33,42.95,259.97
6.828,-163.71,-197.33,42.90,259.96
6.838,-163.70,-197.33,42.93,259.97
6.848,-163.71,-197.31,42.95,259.96
6.858,-163.78,-197.29,42.96,259.98
6.868,-163.82,-197.36,42.93,260.06
6.878,-163.92,-197.40,42.86,260.14
6.888,-163.90,-197.38,42.77,260.10
6.898,-163.88,-197.47,42.73,260.15
6.908,-163.79,-197.55,42.57,260.13
6.918,-163.76,-197.58,42.48,260.11
6.928,-163.69,-197.66,42.38,260.12
6.938,-163.69,-197.72,42.30,260.15
6.948,-163.73,-197.66,42.22,260.11
6.958,-163.73,-197.69,42.19,260.13
6.968,-163.72,-197.74,42.11,260.15
6.978,-163.68,-197.87,42.13,260.23
6.988,-163.63,-197.98,42.07,260.27
6.998,-163.65,-198.06,42.02,260.34
7.008,-164.47,-198.03,42.04,260.83
7.018,-164.41,-198.06,41.96,260.81
7.028,-164.37,-198.10,41.89,260.80
7.038,-164.39,-198.16,41.66,260.82
7.048,-164.40,-198.23,41.60,260.87
7.058,-164.48,-198.19,41.51,260.88
7.068,-164.48,-198.17,41.59,260.87
7.078,-164.41,-198.29,41.68,260.94
7.088,-164.42,-198.38,41.59,261.00
7.098,-164.41,-198.45,41.49,261.02
7.108,-164.38,-198.58,41.41,261.09
7.118,-164.30,-198.72,41.36,261.14
7.128,-164.23,-198.82,41.31,261.16
7.138,-164.17,-198.86,41.17,261.14
7.148,-164.15,-198.93,41.03,261.16
7.158,-164.18,-199.07,40.88,261.25
7.168,-164.16,-199.11,40.74,261.25
7.178,-164.15,-199.17,40.67,261.28
7.188,-164.21,-199.15,40.68,261.30
7.198,-164.28,-199.23,40.62,261.40
7.208,-164.25,-199.32,40.47,261.43
7.218,-164.26,-199.35,40.33,261.43
7.228,-164.30,-199.40,40.22,261.48
7.238,-164.29,-199.47,40.20,261.53
7.248,-164.35,-199.42,40.02,261.50
7.258,-164.31,-199.47,40.04,261.51
7.268,-164.33,-199.55,39.91,261.57
7.278,-164.34,-199.68,39.90,261.68
7.288,-164.29,-199.82,39.86,261.74
7.298,-164.35,-199.81,39.77,261.75
7.308,-164.33,-199.87,39.80,261.80
7.318,-164.28,-199.96,39.69,261.81
7.328,-164.28,-200.02,39.66,261.86
7.338,-164.29,-200.04,39.65,261.88
7.348,-164.39,-200.06,39.67,261.96
7.358,-164.36,-200.04,39.58,261.91
7.368,-164.35,-200.12,39.54,261.96
7.378,-164.29,-200.17,39.51,261.95
7.388,-164.29,-200.27,39.48,262.02
7.398,-165.24,-200.06,39.29,262.44
7.408,-165.23,-200.11,39.25,262.45
7.418,-165.25,-200.21,39.12,262.53
7.428,-165.24,-200.28,39.02,262.56
7.438,-165.17,-200.31,38.94,262.53
7.448,-165.19,-200.38,38.93,262.59
7.458,-165.17,-200.40,38.89,262.59
7.468,-165.19,-200.44,38.85,262.63
7.478,-165.20,-200.54,38.73,262.69
7.488,-165.19,-200.68,38.75,262.79
7.498,-165.23,-200.76,38.62,262.86
7.508,-165.27,-200.85,38.65,262.96
7.518,-165.26,-200.94,38.54,263.01
7.528,-165.29,-201.02,38.57,263.09
7.538,-165.33,-201.05,38.45,263.12
7.548,-165.29,-201.15,38.43,263.17
7.558,-165.34,-201.25,38.19,263.24
7.568,-165.30,-201.33,38.17,263.28
7.578,-165.27,-201.35,38.10,263.26
7.588,-165.25,-201.38,37.96,263.25
7.598,-165.23,-201.48,37.98,263.32
7.608,-165.16,-201.57,37.93,263.34
7.618,-165.16,-201.63,37.90,263.38
7.628,-165.21,-201.69,37.78,263.44
7.638,-165.29,-201.74,37.61,263.50
7.648,-165.32,-201.77,37.51,263.53
7.658,-165.34,-201.80,37.50,263.56
7.668,-165.37,-201.81,37.45,263.59
7.678,-165.38,-201.89,37.39,263.64
7.688,-165.37,-202.01,37.37,263.72
7.698,-165.36,-202.12,37.41,263.81
7.708,-165.27,-202.27,37.49,263.88
7.718,-165.31,-202.35,37.40,263.95
7.728,-165.33,-202.42,37.39,264.02
7.738,-165.31,-202.52,37.31,264.07
7.748,-165.28,-202.50,37.17,264.02
7.758,-165.33,-202.58,37.16,264.11
7.768,-165.36,-202.57,37.10,264.11
7.778,-165.32,-202.65,37.11,264.15
7.787,-165.34,-202.68,36.93,264.16
7.798,-166.23,-202.46,36.88,264.55
7.808,-166.18,-202.59,36.91,264.61
7.818,-166.14,-202.69,36.76,264.64
7.828,-166.17,-202.84,36.68,264.77
7.837,-166.20,-202.85,36.62,264.79
7.848,-166.27,-202.88,36.51,264.84
7.857,-166.30,-202.92,36.53,264.89
7.868,-166.32,-202.99,36.43,264.94
7.877,-166.33,-203.10,36.40,265.03
7.887,-166.26,-203.17,36.41,265.04
7.897,-166.26,-203.15,36.50,265.03
7.908,-166.27,-203.21,36.38,265.07
7.918,-166.25,-203.26,36.28,265.08
7.928,-166.22,-203.32,36.26,265.11
7.937,-166.14,-203.45,36.20,265.16
7.948,-166.17,-203.56,36.15,265.25
7.957,-166.25,-203.60,36.13,265.33
7.968,-166.23,-203.65,36.02,265.33
7.978,-166.21,-203.72,35.99,265.37
7.988,-166.15,-203.79,36.01,265.40
7.998,-166.12,-203.89,35.90,265.44
8.008,-166.13,-203.99,36.00,265.53
8.018,-166.20,-203.97,35.98,265.55
8.028,-166.14,-203.99,35.99,265.54
8.038,-166.19,-203.99,35.89,265.55
8.048,-166.31,-204.03,35.81,265.65
8.057,-166.28,-204.04,35.84,265.64
8.068,-166.28,-204.19,35.75,265.75
8.077,-166.23,-204.34,35.80,265.83
8.088,-166.32,-204.35,35.69,265.89
8.097,-166.31,-204.38,35.68,265.90
8.108,-166.33,-204.40,35.60,265.92
8.117,-166.32,-204.48,35.57,265.97
8.128,-166.29,-204.52,35.56,265.98
8.137,-166.31,-204.65,35.44,266.07
8.148,-166.21,-204.74,35.45,266.08
8.157,-166.34,-204.74,35.25,266.14
8.168,-166.40,-204.76,35.24,266.19
8.178,-166.44,-204.82,35.10,266.24
8.188,-166.46,-204.87,35.04,266.29
8.197,-167.10,-204.84,34.95,266.65
8.207,-167.13,-204.91,34.87,266.72
8.217,-167.07,-205.01,34.87,266.75
8.228,-167.11,-205.09,34.73,266.82
8.237,-167.12,-205.22,34.75,266.93
8.247,-167.17,-205.31,34.64,267.02
8.257,-167.12,-205.41,34.56,267.05
8.267,-167.17,-205.45,34.48,267.11
8.277,-167.22,-205.50,34.42,267.17
8.287,-167.20,-205.54,34.43,267.18
8.297,-167.23,-205.60,34.45,267.25
8.307,-167.25,-205.70,34.57,267.36
8.317,-167.23,-205.77,34.60,267.40
8.327,-167.21,-205.83,34.48,267.42
8.337,-167.21,-205.85,34.44,267.43
8.348,-167.14,-205.92,34.37,267.44
8.358,-167.07,-206.07,34.35,267.50
8.368,-167.05,-206.09,34.34,267.50
8.377,-167.10,-206.11,34.33,267.55
8.387,-167.10,-206.17,34.34,267.60
8.397,-167.17,-206.28,34.23,267.71
8.407,-167.18,-206.36,34.12,267.77
8.417,-167.17,-206.39,34.05,267.77
8.427,-167.18,-206.44,34.10,267.82
8.437,-167.21,-206.47,34.11,267.87
8.447,-167.24,-206.45,34.01,267.86
8.457,-167.24,-206.53,34.02,267.92
8.467,-167.28,-206.66,33.90,268.03
8.477,-167.32,-206.76,33.83,268.12
8.487,-167.38,-206.76,33.77,268.16
8.497,-167.48,-206.88,33.74,268.31
8.507,-167.43,-206.95,33.75,268.32
8.517,-167.50,-207.01,33.64,268.40
8.527,-167.50,-207.13,33.69,268.51
8.537,-167.54,-207.28,33.60,268.63
8.547,-167.52,-207.40,33.53,268.70
8.557,-167.56,-207.52,33.38,268.81
8.567,-167.70,-207.64,33.27,268.97
8.577,-167.73,-207.73,33.35,269.07
8.587,-168.09,-207.50,33.16,269.09
8.597,-168.08,-207.56,33.14,269.13
8.607,-168.10,-207.66,33.12,269.21
8.617,-168.14,-207.74,33.09,269.30
8.627,-168.23,-207.89,32.93,269.45
8.637,-168.32,-208.09,32.80,269.64
8.647,-168.33,-208.25,32.72,269.77
8.657,-168.42,-208.36,32.66,269.90
8.667,-168.40,-208.45,32.60,269.95
8.677,-168.47,-208.61,32.53,270.10
8.687,-168.49,-208.80,32.38,270.25
8.697,-168.49,-208.93,32.35,270.35
8.707,-168.47,-209.14,32.36,270.50
8.717,-168.48,-209.32,32.26,270.63
8.727,-168.54,-209.55,32.18,270.83
8.737,-168.47,-209.77,32.12,270.96
8.747,-168.59,-209.91,31.96,271.12
8.757,-168.59,-210.09,31.89,271.25
8.767,-168.71,-210.27,31.72,271.45
8.777,-168.79,-210.47,31.60,271.64
8.787,-168.86,-210.66,31.55,271.83
8.797,-168.95,-210.87,31.36,272.02
8.807,-168.98,-211.07,31.31,272.19
8.817,-169.06,-211.32,31.16,272.41
8.827,-169.12,-211.45,31.08,272.54
8.837,-169.19,-211.68,31.01,272.75
8.847,-169.17,-211.93,30.92,272.93
8.857,-169.22,-212.17,30.81,273.13
8.867,-169.19,-212.35,30.73,273.25
8.877,-169.23,-212.57,30.64,273.43
8.887,-169.26,-212.79,30.47,273.60
8.897,-169.34,-213.02,30.35,273.81
8.907,-169.41,-213.17,30.28,273.97
8.917,-169.52,-213.34,30.20,274.16
8.927,-169.61,-213.55,30.13,274.37
8.937,-169.66,-213.77,30.07,274.56
8.947,-169.64,-213.99,29.98,274.72
8.957,-169.66,-214.14,29.94,274.83
8.967,-169.70,-214.35,29.87,275.02
8.977,-169.83,-214.52,29.77,275.22
8.987,-172.54,-217.02,31.50,279.03
8.997,-172.59,-217.14,31.37,279.15
9.007,-172.62,-217.25,31.40,279.25
9.017,-172.71,-217.39,31.38,279.41
9.027,-172.69,-217.60,31.24,279.55
9.037,-172.70,-217.74,31.18,279.66
9.047,-172.76,-217.91,31.13,279.82
9.057,-172.73,-218.09,31.20,279.95
9.067,-172.76,-218.32,31.08,280.13
9.077,-172.77,-218.54,31.10,280.32
9.087,-172.82,-218.71,31.00,280.47
9.097,-172.88,-218.88,30.88,280.63
9.107,-172.93,-218.97,30.84,280.72
9.117,-172.95,-219.12,30.83,280.85
9.127,-173.02,-219.19,30.73,280.94
9.137,-173.11,-219.35,30.66,281.11
9.147,-173.16,-219.52,30.60,281.27
9.157,-173.15,-219.67,30.50,281.36
9.167,-173.21,-219.81,30.42,281.50
9.177,-173.20,-219.98,30.42,281.63
9.187,-173.16,-220.22,30.31,281.78
9.197,-173.30,-220.39,30.19,281.99
9.207,-173.39,-220.51,30.18,282.13
9.217,-173.47,-220.65,30.16,282.29
9.227,-173.59,-220.82,30.10,282.49
9.237,-173.62,-220.95,30.16,282.61
9.247,-173.76,-221.22,30.11,282.91
9.257,-173.78,-221.49,30.09,283.13
9.267,-173.86,-221.71,30.00,283.34
9.277,-173.89,-221.96,29.96,283.55
9.287,-173.97,-222.17,29.85,283.75
9.297,-174.00,-222.40,29.74,283.94
9.307,-173.98,-222.67,29.72,284.14
9.317,-174.12,-222.83,29.60,284.34
9.327,-174.15,-223.05,29.55,284.52
9.337,-174.22,-223.32,29.47,284.77
9.347,-174.28,-223.53,29.45,284.97
9.357,-174.40,-223.79,29.35,285.23
9.367,-174.48,-223.98,29.27,285.43
9.377,-175.20,-225.74,30.76,287.40
9.387,-175.32,-225.99,30.65,287.66
9.397,-175.43,-226.19,30.71,287.89
9.407,-175.50,-226.38,30.67,288.08
9.417,-175.56,-226.59,30.54,288.27
9.427,-175.64,-226.84,30.42,288.50
9.437,-175.70,-226.98,30.33,288.64
9.447,-175.74,-227.23,30.35,288.86
9.457,-175.72,-227.50,30.40,289.06
9.467,-175.77,-227.72,30.29,289.26
9.477,-175.86,-227.92,30.19,289.46
9.487,-175.86,-228.15,30.26,289.65
9.497,-175.96,-228.34,30.19,289.85
9.507,-175.96,-228.54,30.26,290.01
9.517,-176.03,-228.67,30.12,290.14
9.527,-176.10,-228.78,30.08,290.27
9.537,-176.17,-228.95,30.06,290.45
9.547,-176.21,-229.10,29.98,290.58
9.557,-176.24,-229.26,29.95,290.72
9.567,-176.40,-229.37,29.87,290.89
9.577,-176.43,-229.46,29.93,290.99
9.587,-176.54,-229.61,29.79,291.16
9.597,-176.59,-229.76,29.75,291.30
9.607,-176.65,-229.87,29.67,291.41
9.617,-176.78,-230.02,29.55,291.60
9.627,-176.83,-230.11,29.45,291.69
9.637,-176.91,-230.24,29.42,291.84
9.647,-177.00,-230.38,29.40,292.01
9.657,-177.02,-230.47,29.41,292.09
9.667,-177.08,-230.60,29.37,292.23
9.677,-177.09,-230.72,29.36,292.33
9.687,-177.11,-230.87,29.28,292.45
9.697,-177.12,-231.02,29.26,292.57
9.707,-177.09,-231.20,29.30,292.70
9.717,-177.14,-231.36,29.24,292.85
9.727,-177.22,-231.46,29.06,292.96
9.737,-177.33,-231.56,29.08,293.11
9.747,-177.38,-231.64,28.90,293.18
9.757,-177.47,-231.77,28.86,293.34
9.767,-177.55,-231.87,28.78,293.45
9.777,-177.91,-233.71,30.18,295.26
9.787,-177.88,-233.86,30.16,295.37
9.797,-177.92,-234.10,30.08,295.57
9.807,-177.86,-234.33,30.08,295.72
9.817,-177.91,-234.52,30.04,295.90
9.827,-178.05,-234.67,29.95,296.09
9.837,-178.15,-234.80,29.93,296.25
9.847,-178.21,-235.08,29.89,296.50
9.857,-178.24,-235.36,29.75,296.73
9.867,-178.38,-235.66,29.71,297.05
9.877,-178.51,-235.86,29.71,297.29
9.887,-178.61,-236.09,29.79,297.54
9.897,-178.70,-236.32,29.80,297.77
9.907,-178.79,-236.54,29.74,297.99
9.917,-178.89,-236.66,29.69,298.15
9.927,-178.89,-236.90,29.63,298.34
9.937,-178.87,-237.17,29.64,298.53
9.947,-178.93,-237.44,29.57,298.78
9.957,-178.98,-237.67,29.55,298.99
9.967,-179.01,-237.88,29.62,299.18
9.977,-179.13,-238.15,29.58,299.46
9.987,-179.17,-238.42,29.55,299.70
9.997,-179.26,-238.66,29.55,299.94
10.007,-179.33,-238.86,29.58,300.15
10.017,-179.31,-239.05,29.55,300.29
10.027,-179.36,-239.28,29.37,300.48
10.037,-179.31,-239.48,29.48,300.62
10.047,-179.39,-239.64,29.37,300.79
10.057,-179.48,-239.88,29.35,301.02
10.067,-179.52,-240.06,29.30,301.19
10.077,-179.52,-240.28,29.30,301.36
10.087,-179.59,-240.53,29.35,301.60
10.097,-179.63,-240.92,29.33,301.94
10.107,-179.68,-241.16,29.22,302.15
10.117,-179.76,-241.36,29.17,302.36
10.127,-179.93,-241.56,29.15,302.62
10.137,-180.03,-241.78,29.11,302.85
10.147,-179.97,-242.01,29.18,303.00
10.157,-180.01,-242.22,29.19,303.20
10.167,-180.14,-242.97,32.00,304.16
10.177,-180.27,-243.23,31.88,304.43
10.187,-180.36,-243.56,31.97,304.76
10.197,-180.49,-243.78,31.88,304.99
10.207,-180.53,-244.01,31.95,305.21
10.217,-180.61,-244.31,31.99,305.50
10.227,-180.70,-244.59,31.88,305.76
10.237,-180.71,-244.87,31.94,306.00
10.247,-180.76,-245.25,31.85,306.33
10.257,-180.77,-245.59,31.94,306.62
10.267,-180.85,-245.89,31.83,306.89
10.277,-180.91,-246.16,31.95,307.15
10.287,-180.98,-246.46,31.93,307.44
10.297,-181.17,-246.75,31.90,307.77
10.307,-181.29,-247.11,31.95,308.14
10.317,-181.29,-247.44,31.96,308.40
10.327,-181.35,-247.73,31.95,308.67
10.337,-181.41,-248.06,32.02,308.98
10.347,-181.49,-248.43,32.09,309.33
10.357,-181.58,-248.78,32.16,309.67
10.367,-181.59,-249.18,32.19,310.00
10.377,-181.72,-249.45,32.13,310.29
10.387,-181.79,-249.73,32.07,310.55
10.397,-181.92,-249.91,32.14,310.78
10.407,-181.97,-250.21,32.21,311.06
10.417,-182.08,-250.42,32.18,311.29
10.427,-182.12,-250.67,32.23,311.51
10.437,-182.16,-250.94,32.29,311.76
10.447,-182.31,-251.15,32.29,312.02
10.457,-182.40,-251.40,32.32,312.28
10.467,-182.46,-251.75,32.39,312.60
10.477,-182.50,-252.08,32.42,312.89
10.487,-182.52,-252.43,32.55,313.20
10.497,-182.62,-252.74,32.52,313.50
10.507,-182.67,-253.07,32.63,313.81
10.517,-182.75,-253.36,32.65,314.09
10.527,-182.76,-253.62,32.77,314.32
10.537,-182.79,-253.98,32.93,314.65
10.547,-182.88,-254.27,33.00,314.94
10.557,-182.85,-254.65,33.15,315.25
10.567,-183.56,-251.53,36.84,313.56
10.577,-183.62,-251.87,36.97,313.88
10.587,-183.70,-252.16,37.05,314.17
10.597,-183.70,-252.48,37.14,314.44
10.607,-183.77,-252.84,37.26,314.78
10.617,-183.77,-253.11,37.32,315.01
10.627,-183.78,-253.42,37.43,315.28
10.637,-183.84,-253.81,37.67,315.66
10.647,-183.91,-254.15,37.82,315.99
10.657,-183.94,-254.53,37.97,316.32
10.667,-183.98,-254.79,38.05,316.57
10.677,-184.02,-255.05,38.18,316.82
10.687,-184.03,-255.36,38.29,317.09
10.697,-184.07,-255.65,38.51,317.37
10.707,-184.19,-255.98,38.72,317.73
10.717,-184.25,-256.30,38.97,318.06
10.727,-184.35,-256.69,39.09,318.44
10.737,-184.38,-256.99,39.30,318.72
10.747,-184.47,-257.30,39.46,319.05
10.757,-184.54,-257.67,39.60,319.40
10.766,-184.54,-258.04,39.90,319.73
10.777,-184.62,-258.41,40.08,320.11
10.787,-184.65,-258.82,40.45,320.50
10.797,-184.77,-259.23,40.66,320.93
10.807,-184.81,-259.70,40.97,321.37
10.817,-184.86,-260.24,41.36,321.88
10.827,-184.88,-260.70,41.69,322.31
10.837,-184.98,-261.05,42.03,322.69
10.847,-185.12,-261.48,42.34,323.16
10.857,-185.14,-261.90,42.73,323.56
10.867,-185.20,-262.33,43.09,324.00
10.877,-185.30,-262.81,43.37,324.47
10.887,-185.37,-263.19,43.67,324.87
10.897,-185.51,-263.52,44.06,325.27
10.907,-185.69,-263.93,44.51,325.76
10.917,-185.86,-264.34,44.88,326.24
10.927,-185.90,-264.72,45.25,326.62
10.937,-185.94,-265.10,45.51,326.99
10.947,-185.96,-265.42,45.81,327.30
10.957,-182.84,-255.75,49.98,318.34
10.967,-182.90,-256.03,50.28,318.64
10.976,-182.96,-256.35,50.65,318.99
10.986,-183.04,-256.57,51.12,319.29
10.996,-183.19,-256.77,51.40,319.59
11.006,-183.14,-257.03,51.86,319.84
11.016,-183.17,-257.25,52.19,320.08
11.027,-183.24,-257.49,52.53,320.37
11.036,-183.28,-257.70,52.94,320.63
11.046,-183.30,-257.92,53.38,320.89
11.057,-183.30,-258.10,53.85,321.12
11.067,-183.42,-258.23,54.15,321.34
11.077,-183.35,-258.42,54.67,321.53
11.087,-183.38,-258.60,55.04,321.76
11.097,-183.42,-258.83,55.48,322.04
11.107,-183.44,-259.08,55.98,322.35
11.117,-183.45,-259.35,56.46,322.65
11.127,-183.45,-259.64,56.98,322.97
11.136,-183.43,-259.82,57.45,323.19
11.147,-183.45,-260.01,57.91,323.43
11.156,-183.39,-260.15,58.42,323.61
11.167,-183.46,-260.24,58.87,323.81
11.176,-183.50,-260.38,59.38,324.03
11.186,-183.59,-260.54,59.76,324.28
11.196,-183.62,-260.67,60.18,324.48
11.206,-183.60,-260.80,60.69,324.67
11.216,-183.60,-260.92,61.12,324.84
11.226,-183.60,-260.97,61.52,324.96
11.236,-183.49,-261.13,62.06,325.13
11.246,-183.49,-261.23,62.44,325.28
11.257,-183.53,-261.26,62.88,325.42
11.266,-183.55,-261.29,63.34,325.54
11.277,-183.55,-261.31,63.82,325.65
11.286,-183.53,-261.34,64.29,325.76
11.296,-183.45,-261.42,64.50,325.81
11.306,-183.40,-261.41,64.83,325.85
11.316,-183.38,-261.43,65.18,325.92
11.326,-183.32,-261.47,65.45,325.97
11.336,-183.26,-261.45,65.76,325.98
11.346,-183.23,-261.49,66.06,326.06
11.356,-202.08,-231.35,69.02,314.84
11.366,-202.14,-231.39,69.26,314.95
11.376,-202.15,-231.31,69.49,314.96
11.386,-202.07,-231.29,69.71,314.94
11.396,-202.07,-231.25,69.94,314.96
11.406,-201.98,-231.25,70.17,314.96
11.416,-201.96,-231.27,70.45,315.02
11.426,-201.98,-231.20,70.76,315.05
11.436,-202.04,-231.09,71.08,315.08
11.446,-201.98,-231.06,71.34,315.07
11.456,-201.95,-231.08,71.55,315.12
11.466,-201.82,-231.07,71.92,315.11
11.476,-201.78,-231.03,72.22,315.13
11.486,-201.69,-231.10,72.59,315.21
11.496,-201.70,-231.06,72.83,315.24
11.506,-201.65,-231.04,72.98,315.23
11.516,-201.54,-231.02,73.29,315.21
11.526,-201.47,-231.00,73.36,315.17
11.536,-201.38,-230.93,73.67,315.14
11.546,-201.35,-230.86,73.81,315.09
11.556,-201.19,-230.90,74.01,315.07
11.566,-201.13,-230.89,74.16,315.06
11.576,-201.06,-230.86,74.40,315.05
11.586,-200.96,-230.85,74.70,315.05
11.596,-201.01,-230.87,74.71,315.10
11.606,-200.94,-230.96,74.89,315.16
11.616,-200.83,-230.96,75.04,315.13
11.626,-200.79,-231.00,75.19,315.17
11.636,-200.79,-230.97,75.37,315.19
11.646,-200.75,-230.97,75.50,315.19
11.656,-200.67,-230.97,75.62,315.18
11.666,-200.65,-230.96,75.83,315.20
11.676,-200.63,-230.82,75.96,315.12
11.686,-200.63,-230.82,76.14,315.16
11.696,-200.62,-230.78,76.25,315.15
11.706,-200.57,-230.78,76.28,315.13
11.716,-200.53,-230.86,76.46,315.21
11.726,-200.44,-230.89,76.55,315.19
11.736,-200.44,-230.82,76.62,315.15
11.746,-200.38,-231.31,76.79,315.52
11.756,-200.34,-231.24,76.93,315.48
11.767,-200.27,-231.24,77.05,315.46
11.776,-200.28,-231.16,77.12,315.43
11.787,-200.20,-231.18,77.27,315.43
11.796,-200.18,-231.09,77.52,315.41
11.806,-200.17,-231.07,77.62,315.41
11.816,-200.07,-231.17,77.84,315.48
11.826,-200.00,-231.24,77.93,315.51
11.836,-199.91,-231.30,78.07,315.53
11.846,-199.90,-231.33,78.21,315.58
11.856,-199.94,-231.23,78.37,315.57
11.866,-199.95,-231.12,78.48,315.52
11.876,-199.98,-231.08,78.60,315.54
11.886,-199.92,-231.07,78.77,315.53
11.896,-199.84,-231.07,78.93,315.53
11.906,-199.81,-231.07,79.07,315.55
11.916,-199.79,-231.04,79.22,315.55
11.926,-199.77,-231.04,79.38,315.57
11.936,-199.72,-231.02,79.55,315.57
11.946,-199.64,-231.00,79.69,315.54
11.956,-199.50,-231.03,79.87,315.52
11.966,-199.34,-230.97,80.04,315.42
11.976,-199.29,-230.91,80.07,315.36
11.986,-199.16,-230.89,80.30,315.32
11.996,-199.13,-230.91,80.47,315.35
12.006,-199.14,-230.88,80.69,315.39
12.016,-199.16,-230.87,80.79,315.42
12.026,-199.15,-230.84,80.93,315.43
12.036,-199.11,-230.83,81.14,315.45
12.046,-199.13,-230.85,81.16,315.48
12.056,-199.07,-230.78,81.29,315.43
12.066,-199.01,-230.77,81.26,315.38
12.076,-198.94,-230.80,81.43,315.40
12.086,-198.93,-230.79,81.51,315.40
12.096,-198.84,-230.76,81.60,315.36
12.106,-198.78,-230.80,81.80,315.39
12.116,-198.80,-230.76,81.92,315.40
12.126,-198.74,-230.75,82.11,315.41
12.136,-198.71,-230.75,82.17,315.41
12.146,-198.60,-231.61,82.32,316.01
12.156,-198.57,-231.56,82.39,315.97
12.166,-198.46,-231.49,82.48,315.88
12.176,-198.38,-231.42,82.55,315.79
12.186,-198.38,-231.38,82.55,315.76
12.196,-198.34,-231.38,82.66,315.77
12.206,-198.29,-231.32,82.69,315.70
12.216,-198.23,-231.34,82.86,315.72
12.226,-198.24,-231.32,82.91,315.73
12.236,-198.23,-231.23,83.00,315.67
12.246,-198.20,-231.14,83.08,315.61
12.256,-198.14,-231.05,83.07,315.51
12.266,-198.09,-231.00,83.23,315.48
12.276,-198.10,-230.92,83.32,315.45
12.286,-198.04,-230.89,83.51,315.45
12.296,-198.04,-230.78,83.58,315.38
12.306,-197.96,-230.75,83.68,315.33
12.316,-197.85,-230.76,83.75,315.29
12.326,-197.79,-230.72,83.83,315.25
12.336,-197.73,-230.72,83.89,315.23
12.346,-197.69,-230.63,84.01,315.17
12.356,-197.68,-230.57,84.09,315.13
12.366,-197.63,-230.51,84.07,315.06
12.376,-197.54,-230.46,84.11,314.97
12.386,-197.51,-230.36,84.12,314.88
12.396,-197.49,-230.29,84.13,314.83
12.406,-197.43,-230.22,84.17,314.74
12.416,-197.38,-230.20,84.23,314.72
12.426,-197.34,-230.18,84.38,314.71
12.436,-197.25,-230.17,84.45,314.68
12.446,-197.22,-230.15,84.53,314.66
12.456,-197.21,-230.06,84.57,314.60
12.466,-197.16,-230.09,84.65,314.61
12.476,-197.16,-230.06,84.57,314.57
12.486,-197.12,-229.99,84.63,314.50
12.496,-197.07,-229.96,84.75,314.49
12.506,-196.99,-229.97,84.69,314.43
12.516,-196.88,-229.98,84.73,314.37
12.526,-196.86,-229.97,84.68,314.34
12.536,-196.69,-230.88,84.81,314.94
12.546,-196.70,-230.88,84.85,314.96
12.562,-196.73,-230.87,84.90,314.98
12.566,-196.64,-230.90,85.05,314.98
12.576,-196.64,-230.80,84.93,314.88
12.586,-196.54,-230.77,84.95,314.80
12.596,-196.56,-230.68,84.86,314.72
12.606,-196.49,-230.67,84.84,314.66
12.616,-196.43,-230.68,84.91,314.65
12.626,-196.33,-230.74,84.92,314.64
12.636,-196.30,-230.77,84.93,314.65
12.646,-196.25,-230.76,84.94,314.61
12.656,-196.23,-230.73,84.94,314.58
12.666,-196.22,-230.76,84.90,314.58
12.676,-196.11,-230.81,84.87,314.54
