time,Bx,By,Bz,Btotal
6.338,-224.06,-157.53,87.90,287.65
6.348,-224.05,-157.53,87.79,287.61
6.358,-224.05,-157.55,87.69,287.59
6.368,-224.04,-157.56,87.65,287.58
6.378,-224.04,-157.54,87.59,287.55
6.388,-224.05,-157.57,87.63,287.58
6.398,-223.94,-157.65,87.70,287.56
6.408,-223.95,-157.71,87.74,287.62
6.418,-224.16,-157.50,87.72,287.66
6.428,-224.13,-157.53,87.67,287.64
6.438,-224.15,-157.57,87.54,287.63
6.448,-224.16,-157.62,87.39,287.62
6.458,-224.11,-157.69,87.31,287.60
6.468,-224.08,-157.74,87.20,287.57
6.478,-224.11,-157.81,87.12,287.61
6.488,-224.04,-157.88,87.13,287.60
6.498,-224.09,-157.97,87.00,287.65
6.508,-224.17,-157.97,86.92,287.68
6.518,-224.17,-158.00,86.88,287.69
6.528,-224.15,-158.03,86.76,287.65
6.538,-224.12,-158.11,86.77,287.67
6.548,-224.03,-158.18,86.67,287.61
6.558,-223.93,-158.24,86.69,287.58
6.568,-223.92,-158.28,86.61,287.57
6.578,-223.88,-158.34,86.56,287.55
6.588,-223.87,-158.42,86.61,287.61
6.598,-223.85,-158.47,86.39,287.55
6.608,-223.81,-158.54,86.36,287.55
6.618,-223.84,-158.51,86.33,287.55
6.628,-223.88,-158.59,86.28,287.61
6.638,-223.94,-158.54,86.27,287.62
6.648,-223.93,-158.53,86.31,287.62
6.658,-223.98,-158.47,86.36,287.64
6.668,-224.03,-158.53,86.35,287.71
6.678,-224.01,-158.61,86.25,287.70
6.688,-224.02,-158.66,86.16,287.72
6.698,-224.00,-158.70,86.06,287.70
6.708,-223.97,-158.81,85.97,287.71
6.718,-223.93,-158.90,85.92,287.71
6.728,-223.85,-158.97,85.87,287.67
6.738,-223.75,-159.06,85.91,287.65
6.748,-223.67,-159.10,85.86,287.60
6.758,-223.80,-159.11,85.68,287.65
6.768,-223.74,-159.14,85.74,287.63
6.778,-223.74,-159.22,85.60,287.64
6.788,-223.72,-159.29,85.63,287.68
6.798,-223.75,-159.33,85.58,287.70
6.808,-223.74,-159.38,85.48,287.70
6.818,-225.20,-159.67,85.44,288.97
6.828,-225.18,-159.65,85.34,288.92
6.838,-225.14,-159.74,85.32,288.94
6.848,-225.05,-159.83,85.22,288.88
6.858,-225.08,-159.87,85.24,288.93
6.868,-225.14,-159.92,85.11,288.97
6.878,-225.21,-159.94,85.00,289.01
6.888,-225.22,-159.99,84.99,289.03
6.898,-225.19,-160.11,84.97,289.08
6.908,-225.20,-160.13,84.96,289.09
6.918,-225.25,-160.13,84.98,289.14
6.928,-225.23,-160.14,84.90,289.11
6.938,-225.21,-160.22,84.86,289.12
6.948,-225.23,-160.21,84.77,289.11
6.958,-225.29,-160.24,84.76,289.17
6.968,-225.25,-160.28,84.62,289.12
6.978,-225.22,-160.36,84.55,289.12
6.988,-225.22,-160.45,84.60,289.18
6.998,-225.14,-160.50,84.63,289.16
7.008,-225.20,-160.51,84.51,289.17
7.018,-225.22,-160.57,84.47,289.21
7.028,-225.16,-160.68,84.39,289.20
7.038,-225.15,-160.77,84.31,289.21
7.048,-225.15,-160.80,84.35,289.25
7.058,-225.21,-160.80,84.22,289.25
7.068,-225.15,-160.82,84.19,289.21
7.078,-225.17,-160.91,84.06,289.24
7.088,-225.07,-161.11,84.00,289.26
7.098,-225.11,-161.13,83.92,289.27
7.108,-225.08,-161.13,83.96,289.27
7.118,-225.12,-161.10,83.88,289.26
7.128,-225.16,-161.18,83.91,289.34
7.138,-225.18,-161.27,83.90,289.40
7.148,-225.15,-161.27,83.92,289.38
7.158,-225.15,-161.27,83.84,289.36
7.168,-225.17,-161.32,83.84,289.40
7.178,-225.16,-161.40,83.78,289.42
7.188,-225.18,-161.43,83.73,289.44
7.198,-225.15,-161.39,83.77,289.41
7.208,-225.78,-161.22,83.70,289.79
7.218,-225.80,-161.25,83.67,289.80
7.228,-225.85,-161.29,83.54,289.83
7.238,-225.81,-161.39,83.52,289.85
7.248,-225.83,-161.40,83.52,289.87
7.258,-225.79,-161.43,83.51,289.85
7.268,-225.80,-161.42,83.56,289.87
7.278,-225.86,-161.42,83.46,289.89
7.288,-225.79,-161.45,83.46,289.85
7.298,-225.82,-161.58,83.39,289.92
7.308,-225.79,-161.69,83.47,289.99
7.318,-225.77,-161.74,83.40,289.98
7.328,-225.87,-161.77,83.35,290.06
7.338,-225.88,-161.84,83.39,290.12
7.348,-225.82,-161.84,83.29,290.04
7.358,-225.77,-161.81,83.20,289.96
7.368,-225.82,-161.89,83.15,290.03
7.378,-225.84,-161.93,83.08,290.04
7.388,-225.87,-162.07,83.09,290.15
7.398,-225.84,-162.08,83.08,290.13
7.408,-225.87,-162.11,83.02,290.15
7.418,-225.91,-162.09,82.96,290.15
7.428,-225.94,-162.09,82.91,290.17
7.438,-225.94,-162.13,82.83,290.16
7.448,-225.96,-162.17,82.72,290.17
7.458,-225.96,-162.22,82.65,290.18
7.468,-225.91,-162.37,82.64,290.22
7.478,-225.94,-162.36,82.55,290.21
7.488,-225.91,-162.43,82.52,290.22
7.498,-225.86,-162.58,82.52,290.26
7.508,-225.82,-162.57,82.42,290.20
7.518,-225.77,-162.67,82.47,290.23
7.528,-225.80,-162.74,82.36,290.26
7.538,-225.74,-162.78,82.35,290.24
7.548,-225.80,-162.82,82.21,290.27
7.558,-225.75,-162.91,82.10,290.25
7.568,-225.68,-163.01,82.15,290.26
7.578,-225.74,-163.08,82.12,290.34
7.588,-225.68,-163.09,82.14,290.31
7.598,-225.74,-163.08,82.04,290.32
7.607,-226.18,-162.97,81.91,290.56
7.618,-226.23,-162.99,81.87,290.60
7.628,-226.31,-163.01,81.79,290.65
7.638,-226.25,-163.06,81.81,290.64
7.648,-226.19,-163.13,81.78,290.62
7.657,-226.18,-163.22,81.73,290.65
7.668,-226.15,-163.23,81.81,290.65
7.678,-226.27,-163.23,81.69,290.71
7.688,-226.29,-163.29,81.63,290.74
7.698,-226.34,-163.34,81.56,290.79
7.708,-226.25,-163.38,81.58,290.75
7.718,-226.25,-163.43,81.66,290.80
7.728,-226.32,-163.51,81.67,290.91
7.737,-226.35,-163.50,81.60,290.90
7.747,-226.34,-163.60,81.62,290.95
7.757,-226.41,-163.70,81.47,291.03
7.767,-226.36,-163.76,81.39,291.00
7.778,-226.38,-163.86,81.34,291.05
7.788,-226.46,-163.91,81.25,291.12
7.798,-226.44,-163.96,81.28,291.14
7.807,-226.54,-163.99,81.18,291.21
7.818,-226.51,-164.04,81.20,291.22
7.828,-226.49,-164.10,81.21,291.25
7.838,-226.42,-164.21,81.22,291.25
7.847,-226.35,-164.35,81.21,291.27
7.858,-226.41,-164.40,81.12,291.32
7.867,-226.49,-164.42,81.02,291.37
7.877,-226.52,-164.43,80.93,291.38
7.887,-226.45,-164.50,80.86,291.34
7.898,-226.45,-164.61,80.70,291.35
7.908,-226.43,-164.74,80.60,291.39
7.918,-226.50,-164.78,80.53,291.44
7.928,-226.55,-164.76,80.53,291.47
7.938,-226.52,-164.91,80.47,291.52
7.947,-226.52,-164.96,80.36,291.52
7.958,-226.53,-165.06,80.36,291.58
7.968,-226.50,-165.18,80.31,291.61
7.977,-226.50,-165.25,80.29,291.64
7.988,-226.46,-165.32,80.30,291.65
7.997,-227.19,-165.18,80.13,292.09
8.007,-227.23,-165.24,80.06,292.14
8.018,-227.20,-165.31,80.03,292.16
8.027,-227.21,-165.39,79.99,292.19
8.038,-227.15,-165.48,80.08,292.22
8.047,-227.20,-165.53,79.90,292.24
8.057,-227.22,-165.62,79.88,292.30
8.067,-227.24,-165.72,79.80,292.35
8.077,-227.22,-165.83,79.75,292.38
8.087,-227.24,-165.89,79.73,292.43
8.097,-227.33,-165.92,79.60,292.48
8.107,-227.33,-166.06,79.48,292.53
8.117,-227.36,-166.16,79.32,292.57
8.127,-227.36,-166.23,79.35,292.61
8.138,-227.38,-166.30,79.27,292.65
8.147,-227.36,-166.39,79.21,292.67
8.157,-227.41,-166.47,79.12,292.73
8.167,-227.46,-166.51,78.96,292.74
8.177,-227.47,-166.59,78.97,292.80
8.187,-227.48,-166.64,78.88,292.81
8.197,-227.40,-166.79,78.87,292.84
8.207,-227.45,-166.79,78.82,292.86
8.217,-227.53,-166.89,78.80,292.97
8.227,-227.47,-166.96,78.65,292.93
8.237,-227.52,-167.04,78.51,292.97
8.247,-227.52,-167.07,78.46,292.98
8.257,-227.63,-167.08,78.35,293.03
8.267,-227.64,-167.18,78.45,293.13
8.277,-227.69,-167.24,78.35,293.17
8.287,-227.71,-167.27,78.39,293.22
8.297,-227.71,-167.36,78.25,293.24
8.307,-227.78,-167.41,78.18,293.30
8.317,-227.74,-167.50,78.30,293.35
8.327,-227.72,-167.59,78.19,293.36
8.337,-227.73,-167.63,78.18,293.39
8.347,-227.75,-167.72,78.18,293.45
8.357,-227.68,-167.85,78.08,293.44
8.367,-227.65,-167.95,77.90,293.43
8.377,-227.63,-168.05,77.82,293.45
8.387,-227.63,-168.11,77.75,293.46
8.397,-229.05,-168.25,77.71,294.64
8.407,-229.16,-168.30,77.62,294.72
8.417,-229.11,-168.39,77.60,294.74
8.427,-229.08,-168.47,77.60,294.76
8.437,-229.07,-168.50,77.61,294.77
8.447,-229.11,-168.57,77.53,294.82
8.457,-229.07,-168.69,77.48,294.84
8.467,-229.05,-168.84,77.42,294.90
8.477,-229.00,-169.00,77.33,294.93
8.487,-229.00,-169.05,77.23,294.93
8.497,-228.96,-169.11,77.28,294.95
8.507,-229.07,-169.22,77.20,295.08
8.517,-229.21,-169.27,77.15,295.20
8.527,-229.25,-169.33,77.06,295.24
8.537,-229.26,-169.46,77.00,295.31
8.547,-229.28,-169.61,76.98,295.40
8.557,-229.32,-169.79,76.82,295.49
8.567,-229.37,-169.94,76.90,295.64
8.577,-229.36,-170.05,76.81,295.68
8.587,-229.34,-170.20,76.82,295.75
8.597,-229.31,-170.35,76.83,295.81
8.607,-229.32,-170.53,76.80,295.91
8.617,-229.25,-170.69,76.79,295.95
8.627,-229.33,-170.80,76.67,296.04
8.637,-229.34,-170.93,76.61,296.12
8.647,-229.32,-171.02,76.62,296.15
8.657,-229.33,-171.23,76.53,296.26
8.667,-229.37,-171.40,76.40,296.35
8.677,-229.40,-171.54,76.29,296.43
8.687,-229.47,-171.60,76.19,296.50
8.697,-229.55,-171.66,76.15,296.58
8.707,-229.60,-171.83,76.08,296.70
8.717,-229.58,-172.05,76.09,296.81
8.727,-229.61,-172.27,76.07,296.96
8.737,-229.59,-172.44,75.97,297.02
8.747,-229.61,-172.62,75.94,297.13
8.757,-229.65,-172.76,75.82,297.21
8.767,-229.72,-172.95,75.69,297.35
8.777,-229.73,-173.20,75.66,297.48
8.787,-231.31,-173.93,75.85,299.18
8.797,-231.39,-174.19,75.64,299.34
8.807,-231.36,-174.46,75.64,299.48
8.817,-231.41,-174.73,75.59,299.66
8.827,-231.51,-174.93,75.48,299.82
8.837,-231.64,-175.07,75.45,300.00
8.847,-231.70,-175.21,75.41,300.12
8.857,-231.73,-175.42,75.37,300.25
8.867,-231.72,-175.53,75.32,300.30
8.877,-231.79,-175.73,75.23,300.44
8.887,-231.87,-175.91,75.17,300.59
8.897,-231.95,-176.13,75.01,300.74
8.907,-232.05,-176.29,74.93,300.90
8.917,-232.04,-176.58,74.92,301.06
8.927,-232.04,-176.82,74.87,301.19
8.937,-232.09,-177.00,74.77,301.30
8.947,-232.19,-177.14,74.72,301.46
8.957,-232.30,-177.32,74.62,301.61
8.967,-232.39,-177.50,74.56,301.78
8.977,-232.49,-177.74,74.52,301.98
8.987,-232.50,-178.03,74.46,302.16
8.997,-232.55,-178.29,74.39,302.32
9.007,-232.67,-178.46,74.26,302.48
9.017,-232.71,-178.64,74.25,302.62
9.027,-232.80,-178.92,74.12,302.82
9.037,-232.82,-179.17,74.02,302.96
9.047,-232.85,-179.37,74.01,303.10
9.057,-232.90,-179.59,73.85,303.23
9.067,-232.95,-179.79,73.83,303.38
9.077,-233.04,-180.00,73.64,303.53
9.087,-233.06,-180.18,73.53,303.63
9.097,-233.17,-180.38,73.40,303.80
9.107,-233.26,-180.50,73.43,303.94
9.117,-233.30,-180.68,73.51,304.10
9.127,-233.36,-180.91,73.45,304.27
9.137,-233.45,-181.10,73.42,304.45
9.147,-233.59,-181.26,73.26,304.61
9.157,-233.71,-181.50,73.16,304.82
9.167,-233.70,-181.59,73.14,304.86
9.177,-233.74,-181.83,73.08,305.01
9.187,-236.15,-184.54,74.51,308.83
9.197,-236.20,-184.78,74.51,309.00
9.207,-236.29,-184.93,74.35,309.13
9.217,-236.31,-185.08,74.34,309.23
9.227,-236.41,-185.24,74.21,309.37
9.237,-236.54,-185.42,74.05,309.54
9.247,-236.62,-185.60,74.05,309.71
9.257,-236.72,-185.84,73.92,309.90
9.267,-236.74,-186.13,73.90,310.08
9.277,-236.74,-186.29,73.83,310.17
9.287,-236.83,-186.53,73.76,310.36
9.297,-236.79,-186.84,73.86,310.54
9.307,-236.89,-187.10,73.83,310.77
9.317,-236.85,-187.35,73.90,310.90
9.327,-236.93,-187.61,73.80,311.09
9.337,-237.06,-187.73,73.60,311.22
9.347,-237.08,-187.92,73.56,311.33
9.357,-237.13,-188.12,73.56,311.50
9.367,-237.20,-188.34,73.50,311.67
9.377,-237.28,-188.51,73.43,311.82
9.387,-237.37,-188.73,73.32,311.99
9.397,-237.47,-188.98,73.14,312.18
9.407,-237.53,-189.21,73.12,312.36
9.417,-237.56,-189.44,73.09,312.51
9.427,-237.58,-189.70,73.10,312.69
9.437,-237.64,-189.91,73.11,312.87
9.447,-237.75,-190.12,73.03,313.06
9.457,-237.77,-190.39,72.97,313.22
9.467,-237.83,-190.65,72.98,313.42
9.477,-237.89,-190.84,72.98,313.58
9.487,-237.99,-191.11,72.90,313.81
9.497,-237.99,-191.27,72.90,313.91
9.507,-238.14,-191.51,72.83,314.15
9.517,-238.23,-191.66,72.77,314.30
9.527,-238.25,-191.86,72.71,314.42
9.537,-238.32,-192.06,72.60,314.57
9.547,-238.37,-192.22,72.70,314.73
9.557,-238.42,-192.32,72.53,314.79
9.567,-238.53,-192.41,72.56,314.93
9.577,-240.21,-195.23,74.35,318.35
9.587,-240.23,-195.35,74.34,318.43
9.597,-240.30,-195.50,74.39,318.59
9.607,-240.36,-195.67,74.20,318.70
9.617,-240.35,-195.86,74.26,318.82
9.627,-240.43,-195.95,74.20,318.92
9.637,-240.43,-196.11,74.20,319.01
9.647,-240.46,-196.30,74.23,319.16
9.657,-240.46,-196.47,74.22,319.27
9.667,-240.48,-196.67,74.19,319.39
9.677,-240.52,-196.77,74.09,319.46
9.687,-240.56,-196.86,74.09,319.55
9.697,-240.67,-197.01,74.01,319.71
9.707,-240.67,-197.11,73.98,319.76
9.717,-240.71,-197.23,73.91,319.85
9.727,-240.73,-197.30,73.86,319.89
9.737,-240.76,-197.50,73.84,320.04
9.747,-240.76,-197.67,73.78,320.13
9.757,-240.86,-197.86,73.60,320.28
9.767,-240.98,-198.07,73.63,320.50
9.777,-241.05,-198.22,73.65,320.66
9.787,-241.09,-198.40,73.76,320.83
9.797,-241.18,-198.64,73.79,321.05
9.807,-241.17,-198.86,73.76,321.17
9.817,-241.17,-199.13,73.79,321.34
9.827,-241.32,-199.31,73.62,321.53
9.837,-241.45,-199.49,73.59,321.73
9.847,-241.57,-199.73,73.54,321.96
9.857,-241.59,-199.99,73.50,322.13
9.867,-241.67,-200.34,73.48,322.40
9.877,-241.75,-200.65,73.42,322.63
9.887,-241.80,-200.92,73.42,322.84
9.897,-241.81,-201.22,73.41,323.03
9.907,-241.87,-201.52,73.43,323.27
9.917,-241.87,-201.82,73.42,323.46
9.927,-241.95,-202.01,73.38,323.63
9.937,-242.08,-202.32,73.36,323.91
9.947,-242.16,-202.59,73.37,324.14
9.957,-242.28,-202.87,73.40,324.42
9.967,-242.36,-203.16,73.38,324.65
9.977,-242.46,-204.23,74.58,325.66
9.987,-242.59,-204.42,74.58,325.88
9.997,-242.60,-204.77,74.60,326.11
10.007,-242.67,-205.13,74.45,326.36
10.017,-242.76,-205.40,74.45,326.60
10.027,-242.83,-205.63,74.41,326.78
10.037,-242.95,-205.91,74.38,327.04
10.047,-242.99,-206.25,74.44,327.30
10.057,-243.03,-206.50,74.41,327.48
10.067,-243.13,-206.76,74.52,327.74
10.077,-243.21,-207.11,74.42,328.00
10.087,-243.23,-207.43,74.45,328.23
10.097,-243.35,-207.72,74.40,328.49
10.107,-243.51,-207.93,74.46,328.75
10.117,-243.52,-208.25,74.59,328.99
10.127,-243.60,-208.48,74.55,329.18
10.137,-243.64,-208.78,74.60,329.42
10.147,-243.69,-208.99,74.53,329.57
10.157,-243.74,-209.30,74.62,329.82
10.167,-243.76,-209.67,74.60,330.07
10.177,-243.81,-209.96,74.57,330.28
10.187,-243.88,-210.28,74.64,330.56
10.197,-243.97,-210.59,74.59,330.81
10.207,-244.03,-210.88,74.71,331.06
10.217,-244.11,-211.19,74.68,331.31
10.227,-244.08,-211.51,74.76,331.51
10.237,-244.16,-211.80,74.75,331.75
10.247,-244.27,-212.19,74.82,332.09
10.257,-244.36,-212.46,74.89,332.35
10.267,-244.44,-212.70,74.96,332.58
10.277,-244.43,-212.97,75.09,332.78
10.287,-244.56,-213.26,75.07,333.05
10.297,-244.59,-213.60,75.18,333.32
10.307,-244.61,-213.97,75.14,333.56
10.317,-244.64,-214.26,75.29,333.81
10.327,-244.64,-214.61,75.46,334.07
10.337,-244.71,-214.95,75.43,334.33
10.347,-244.75,-215.31,75.50,334.60
10.357,-244.85,-215.66,75.62,334.93
10.367,-244.58,-213.48,77.60,333.79
10.377,-244.70,-213.87,77.73,334.15
10.387,-244.70,-214.24,77.90,334.43
10.397,-244.80,-214.60,78.03,334.77
10.407,-244.89,-214.97,78.15,335.10
10.417,-244.95,-215.31,78.25,335.38
10.427,-245.00,-215.68,78.39,335.69
10.437,-244.99,-216.10,78.49,335.98
10.447,-245.05,-216.49,78.62,336.30
10.457,-245.20,-216.99,78.83,336.78
10.467,-245.26,-217.44,79.12,337.19
10.477,-245.37,-217.86,79.38,337.59
10.487,-245.49,-218.23,79.56,337.96
10.497,-245.61,-219.11,80.05,338.74
10.507,-245.75,-219.51,80.14,339.12
10.517,-245.80,-219.93,80.40,339.48
10.527,-245.91,-220.31,80.55,339.85
10.537,-245.95,-220.77,80.94,340.26
10.547,-245.97,-221.24,81.20,340.65
10.557,-246.05,-221.69,81.49,341.07
10.567,-246.13,-222.06,81.73,341.42
10.577,-246.24,-222.42,81.87,341.77
10.587,-246.21,-222.87,82.24,342.13
10.597,-246.29,-223.23,82.38,342.46
10.607,-246.35,-223.66,82.69,342.85
10.617,-246.43,-223.97,82.99,343.19
10.627,-246.48,-224.29,83.26,343.50
10.637,-246.48,-224.68,83.59,343.83
10.647,-246.49,-225.04,83.92,344.16
10.657,-246.59,-225.35,84.24,344.51
10.667,-246.74,-225.69,84.58,344.92
10.677,-246.76,-226.04,84.94,345.25
10.687,-246.80,-226.34,85.30,345.57
10.697,-246.76,-226.70,85.55,345.84
10.706,-246.78,-226.99,85.85,346.12
10.717,-246.87,-227.39,86.13,346.51
10.727,-246.92,-227.71,86.44,346.83
10.737,-246.97,-228.11,86.74,347.21
10.747,-247.00,-228.42,87.15,347.54
10.757,-247.06,-228.64,87.42,347.79
10.767,-246.41,-209.70,90.29,335.93
10.777,-246.55,-209.92,90.58,336.24
10.787,-246.66,-210.23,90.97,336.62
10.797,-246.65,-210.53,91.41,336.91
10.807,-246.78,-210.75,91.77,337.25
10.817,-246.84,-211.05,92.29,337.63
10.826,-246.94,-211.31,92.71,337.97
10.837,-247.02,-211.60,93.06,338.31
10.847,-247.00,-211.91,93.56,338.62
10.857,-246.97,-212.16,94.10,338.91
10.867,-246.99,-212.41,94.51,339.19
10.877,-246.91,-212.67,94.93,339.42
10.887,-246.94,-212.91,95.38,339.71
10.897,-246.92,-213.01,95.76,339.87
10.906,-246.92,-213.17,96.16,340.08
10.917,-246.85,-213.33,96.64,340.27
10.927,-246.82,-213.50,97.05,340.47
10.937,-246.82,-213.60,97.44,340.65
10.947,-246.79,-213.83,97.76,340.86
10.956,-246.79,-213.95,98.02,341.01
10.967,-246.82,-214.06,98.31,341.19
10.977,-246.82,-214.16,98.60,341.33
10.987,-246.80,-214.30,98.83,341.47
10.997,-246.77,-214.48,99.17,341.66
11.006,-246.70,-214.63,99.46,341.79
11.017,-246.69,-214.78,99.73,341.95
11.027,-246.70,-214.87,100.05,342.12
11.037,-246.76,-214.85,100.25,342.20
11.046,-246.71,-214.98,100.61,342.35
11.056,-246.73,-215.07,100.86,342.50
11.067,-246.75,-215.07,101.14,342.59
11.077,-246.81,-215.09,101.27,342.69
11.087,-246.83,-215.14,101.48,342.80
11.097,-246.82,-215.14,101.77,342.88
11.106,-246.86,-215.15,101.88,342.95
11.116,-246.87,-215.20,102.13,343.06
11.126,-246.88,-215.15,102.41,343.11
11.137,-246.87,-215.11,102.70,343.17
11.146,-246.85,-215.17,102.92,343.25
11.157,-246.87,-215.17,103.14,343.34
11.167,-239.37,-210.60,103.59,335.23
11.177,-239.45,-210.68,103.78,335.40
11.186,-239.48,-210.75,104.00,335.54
11.196,-239.45,-210.79,104.23,335.61
11.206,-239.42,-210.84,104.46,335.69
11.216,-239.42,-210.88,104.68,335.78
11.226,-239.38,-210.96,104.94,335.89
11.237,-239.33,-210.97,105.18,335.93
11.246,-239.26,-210.98,105.53,336.00
11.257,-239.18,-210.95,105.92,336.04
11.266,-239.21,-210.96,106.16,336.15
11.276,-239.21,-210.98,106.49,336.26
11.286,-239.21,-210.94,106.70,336.31
11.297,-239.15,-210.94,107.06,336.38
11.306,-239.17,-210.96,107.32,336.49
11.317,-239.16,-210.99,107.57,336.58
11.327,-239.12,-210.96,107.95,336.65
11.337,-239.10,-210.93,108.12,336.68
11.346,-239.00,-210.90,108.56,336.73
11.357,-239.02,-210.87,108.77,336.79
11.366,-239.01,-210.83,109.00,336.83
11.376,-238.93,-210.86,109.31,336.90
11.386,-238.86,-210.93,109.63,337.00
11.396,-238.78,-210.93,109.93,337.03
11.406,-238.69,-210.95,110.19,337.07
11.416,-238.63,-210.93,110.43,337.09
11.426,-238.56,-210.96,110.66,337.14
11.437,-238.54,-210.89,110.92,337.17
11.446,-238.45,-210.82,111.15,337.13
11.456,-238.38,-210.86,111.35,337.17
11.466,-238.32,-210.84,111.60,337.20
11.476,-238.27,-210.79,111.78,337.19
11.486,-238.22,-210.78,111.95,337.21
11.496,-238.12,-210.79,112.21,337.23
11.506,-238.03,-210.73,112.38,337.19
11.516,-237.97,-210.66,112.68,337.20
11.526,-237.91,-210.62,112.85,337.19
11.537,-237.85,-210.60,113.03,337.20
11.546,-237.79,-210.64,113.20,337.23
11.556,-239.79,-210.74,113.35,338.76
11.566,-239.75,-210.80,113.50,338.82
11.576,-239.74,-210.81,113.52,338.82
11.586,-239.57,-210.85,113.79,338.82
11.596,-239.49,-210.88,113.83,338.79
11.606,-239.42,-210.81,113.87,338.72
11.616,-239.42,-210.84,113.92,338.75
11.626,-239.41,-210.79,113.97,338.73
11.636,-239.37,-210.78,114.09,338.74
11.646,-239.38,-210.74,114.24,338.77
11.656,-239.36,-210.75,114.37,338.81
11.666,-239.31,-210.77,114.37,338.79
11.676,-239.29,-210.76,114.48,338.80
11.686,-239.31,-210.75,114.58,338.84
11.696,-239.34,-210.71,114.66,338.86
11.706,-239.42,-210.72,114.77,338.97
11.716,-239.45,-210.72,114.92,339.04
11.726,-239.43,-210.77,115.07,339.10
11.736,-239.48,-210.76,115.14,339.16
11.746,-239.44,-210.79,115.38,339.23
11.756,-239.39,-210.79,115.57,339.26
11.766,-239.36,-210.76,115.60,339.23
11.776,-239.30,-210.77,115.82,339.27
11.786,-239.33,-210.75,115.92,339.31
11.796,-239.32,-210.73,116.10,339.35
11.806,-239.31,-210.67,116.19,339.34
11.816,-239.27,-210.61,116.35,339.33
11.826,-239.21,-210.59,116.51,339.33
11.836,-239.23,-210.52,116.68,339.35
11.846,-239.23,-210.54,116.85,339.43
11.856,-239.14,-210.54,117.00,339.42
11.866,-239.08,-210.55,117.22,339.46
11.876,-239.03,-210.54,117.35,339.46
11.886,-238.92,-210.53,117.48,339.42
11.896,-238.92,-210.49,117.62,339.44
11.906,-238.83,-210.49,117.75,339.43
11.916,-238.83,-210.47,117.87,339.46
11.926,-238.84,-210.40,118.03,339.47
11.936,-238.81,-210.34,118.14,339.46
11.946,-238.72,-210.35,118.27,339.44
11.956,-240.35,-207.32,118.79,338.91
11.966,-240.28,-207.32,118.94,338.92
11.976,-240.18,-207.34,119.11,338.91
11.986,-240.01,-207.27,119.27,338.81
11.996,-239.85,-207.18,119.46,338.71
12.006,-239.66,-207.13,119.63,338.60
12.016,-239.56,-207.15,119.75,338.58
12.026,-239.36,-207.11,119.86,338.46
12.036,-239.24,-207.02,119.83,338.31
12.046,-239.19,-206.97,119.90,338.27
12.056,-239.09,-206.92,119.94,338.17
12.066,-239.03,-206.87,119.98,338.12
12.076,-239.01,-206.91,120.11,338.18
12.086,-238.98,-206.86,120.15,338.14
12.096,-238.91,-206.86,120.34,338.16
12.106,-238.94,-206.79,120.25,338.11
12.116,-238.88,-206.81,120.32,338.10
12.126,-238.92,-206.80,120.40,338.15
12.136,-238.86,-206.70,120.53,338.09
12.146,-238.84,-206.59,120.70,338.07
12.156,-238.86,-206.50,120.74,338.05
12.166,-238.84,-206.47,120.95,338.09
12.176,-238.89,-206.42,120.96,338.10
12.186,-238.89,-206.50,121.08,338.18
12.197,-238.96,-206.41,121.21,338.23
12.206,-238.94,-206.34,121.34,338.22
12.216,-238.96,-206.24,121.38,338.19
12.226,-238.92,-206.29,121.44,338.21
12.236,-238.92,-206.28,121.34,338.17
12.246,-238.86,-206.23,121.54,338.17
12.256,-238.87,-206.15,121.67,338.18
12.266,-238.87,-206.16,121.83,338.24
12.276,-238.87,-206.09,121.94,338.24
12.286,-238.94,-205.99,122.05,338.26
12.296,-238.94,-205.97,122.19,338.30
12.306,-238.93,-205.92,122.11,338.23
12.316,-238.83,-205.91,122.26,338.21
12.326,-238.81,-205.81,122.31,338.15
12.336,-238.81,-205.80,122.30,338.15
12.346,-240.55,-205.21,122.76,339.19
12.356,-240.46,-205.21,122.77,339.13
12.366,-240.47,-205.16,122.70,339.07
12.376,-240.45,-205.13,122.76,339.06
12.386,-240.41,-205.08,122.78,339.02
12.396,-240.32,-205.11,122.83,338.98
12.406,-240.26,-205.05,122.89,338.93
12.416,-240.23,-204.99,122.96,338.89
12.426,-240.24,-204.93,122.98,338.87
12.436,-240.24,-204.82,123.02,338.82
12.446,-240.19,-204.78,123.00,338.76
12.456,-240.07,-204.75,123.11,338.69
12.466,-240.01,-204.72,123.10,338.63
12.476,-240.06,-204.61,123.11,338.60
12.486,-240.01,-204.57,123.12,338.55
12.496,-239.88,-204.52,123.23,338.46
12.506,-239.85,-204.54,123.26,338.46
12.516,-239.70,-204.50,123.19,338.31
12.526,-239.63,-204.47,123.25,338.26
12.536,-239.68,-204.40,123.18,338.23
12.546,-239.63,-204.34,123.36,338.23
12.556,-239.56,-204.33,123.32,338.15
12.566,-239.37,-204.34,123.41,338.06
12.576,-239.23,-204.30,123.48,337.95
12.586,-239.19,-204.23,123.41,337.86
12.596,-239.10,-204.21,123.44,337.79
12.606,-239.09,-204.21,123.42,337.79
12.616,-239.05,-204.21,123.50,337.79
12.626,-238.95,-204.29,123.53,337.78
12.636,-238.96,-204.37,123.50,337.82
12.646,-238.95,-204.38,123.57,337.85
12.656,-238.95,-204.35,123.62,337.84
12.666,-238.94,-204.36,123.66,337.86
12.676,-238.88,-204.43,123.65,337.85
