time,Bx,By,Bz,Btotal
6.338,-234.20,-63.14,176.50,299.98
6.348,-234.23,-63.25,176.48,300.02
6.358,-234.25,-63.34,176.39,300.00
6.368,-234.17,-63.42,176.42,299.97
6.378,-234.20,-63.46,176.27,299.91
6.388,-234.18,-63.56,176.13,299.84
6.398,-234.21,-63.57,176.10,299.85
6.408,-234.27,-63.59,175.98,299.82
6.418,-234.16,-63.64,175.91,299.71
6.428,-234.14,-63.70,175.82,299.65
6.438,-234.12,-63.76,175.86,299.67
6.448,-234.17,-63.76,175.80,299.68
6.458,-234.22,-63.80,175.77,299.70
6.468,-234.23,-63.84,175.72,299.70
6.478,-234.26,-63.92,175.74,299.75
6.488,-234.25,-63.91,175.68,299.70
6.498,-234.28,-63.99,175.59,299.69
6.508,-234.20,-64.03,175.60,299.64
6.518,-234.17,-64.06,175.50,299.57
6.528,-234.19,-64.07,175.33,299.48
6.538,-234.15,-64.08,175.28,299.42
6.548,-234.15,-64.05,175.28,299.42
6.558,-231.53,-60.36,173.86,295.77
6.568,-231.43,-60.44,173.91,295.73
6.578,-231.32,-60.49,173.91,295.66
6.588,-231.27,-60.55,173.83,295.59
6.598,-231.22,-60.67,173.85,295.58
6.608,-231.29,-60.72,173.82,295.62
6.618,-231.31,-60.71,173.84,295.65
6.628,-231.38,-60.65,173.91,295.73
6.638,-231.36,-60.67,173.92,295.73
6.648,-231.32,-60.74,173.89,295.70
6.658,-231.38,-60.72,173.71,295.63
6.668,-231.35,-60.74,173.75,295.64
6.678,-231.36,-60.74,173.78,295.67
6.688,-231.32,-60.76,173.77,295.63
6.698,-231.32,-60.86,173.75,295.64
6.708,-231.35,-60.81,173.55,295.53
6.718,-231.35,-60.81,173.57,295.55
6.728,-231.33,-60.92,173.51,295.51
6.738,-231.33,-60.92,173.61,295.57
6.748,-231.31,-60.91,173.61,295.56
6.758,-231.33,-60.94,173.56,295.55
6.768,-231.30,-60.94,173.61,295.56
6.778,-231.29,-61.07,173.63,295.59
6.788,-231.28,-61.15,173.65,295.61
6.798,-231.37,-61.13,173.51,295.59
6.808,-231.39,-61.11,173.41,295.54
6.818,-231.39,-61.15,173.42,295.56
6.828,-231.31,-61.17,173.42,295.50
6.838,-231.34,-61.22,173.27,295.45
6.848,-231.34,-61.25,173.29,295.46
6.858,-231.30,-61.22,173.20,295.37
6.868,-231.28,-61.29,173.10,295.32
6.878,-231.26,-61.40,173.02,295.27
6.888,-231.31,-61.46,172.83,295.21
6.898,-231.33,-61.54,172.82,295.24
6.908,-231.32,-61.55,172.71,295.17
6.918,-231.32,-61.59,172.57,295.09
6.928,-231.31,-61.66,172.53,295.08
6.938,-231.29,-61.79,172.50,295.07
6.948,-232.09,-61.79,171.98,295.41
6.958,-232.06,-61.91,171.92,295.37
6.968,-232.03,-61.98,171.85,295.32
6.978,-232.01,-62.03,171.78,295.27
6.988,-231.99,-62.08,171.66,295.20
6.998,-231.98,-62.10,171.57,295.14
7.008,-231.99,-62.06,171.61,295.16
7.018,-231.92,-62.17,171.63,295.15
7.028,-231.91,-62.36,171.53,295.12
7.038,-231.85,-62.41,171.42,295.02
7.048,-231.89,-62.46,171.41,295.05
7.058,-231.90,-62.55,171.39,295.07
7.068,-231.87,-62.62,171.40,295.07
7.078,-231.89,-62.70,171.32,295.05
7.088,-231.85,-62.71,171.20,294.96
7.098,-231.77,-62.75,171.28,294.94
7.108,-231.89,-62.77,171.29,295.04
7.118,-231.92,-62.76,171.28,295.07
7.128,-231.95,-62.79,171.15,295.02
7.138,-231.94,-62.85,171.18,295.04
7.148,-231.90,-62.95,171.11,294.99
7.158,-231.86,-63.05,171.03,294.93
7.168,-231.83,-63.15,171.01,294.92
7.178,-231.86,-63.20,170.86,294.87
7.188,-231.82,-63.22,170.86,294.84
7.198,-231.81,-63.31,170.82,294.82
7.208,-231.82,-63.33,170.77,294.81
7.218,-231.83,-63.36,170.67,294.77
7.228,-231.78,-63.40,170.59,294.69
7.238,-231.77,-63.46,170.59,294.69
7.248,-231.77,-63.50,170.59,294.70
7.258,-231.71,-63.55,170.49,294.61
7.268,-231.71,-63.57,170.36,294.54
7.278,-231.73,-63.68,170.42,294.61
7.288,-231.75,-63.66,170.45,294.64
7.298,-231.81,-63.76,170.40,294.68
7.308,-231.79,-63.78,170.34,294.64
7.318,-231.80,-63.76,170.36,294.65
7.328,-231.79,-63.82,170.33,294.64
7.338,-231.82,-63.90,170.20,294.60
7.348,-232.88,-63.52,169.41,294.90
7.358,-232.91,-63.58,169.29,294.87
7.368,-232.89,-63.62,169.23,294.83
7.378,-232.91,-63.65,169.16,294.81
7.388,-232.89,-63.71,169.09,294.76
7.398,-232.84,-63.84,169.06,294.74
7.408,-232.83,-63.94,168.88,294.65
7.418,-232.78,-64.09,168.92,294.67
7.428,-232.82,-64.16,168.86,294.69
7.438,-232.81,-64.25,168.84,294.68
7.448,-232.84,-64.26,168.85,294.71
7.458,-232.90,-64.25,168.79,294.72
7.468,-233.03,-64.32,168.77,294.83
7.478,-233.08,-64.36,168.69,294.83
7.488,-233.01,-64.41,168.70,294.79
7.498,-232.94,-64.58,168.65,294.75
7.508,-232.99,-64.65,168.58,294.76
7.518,-232.99,-64.74,168.49,294.73
7.528,-233.05,-64.76,168.40,294.73
7.538,-233.09,-64.82,168.36,294.75
7.548,-233.07,-64.87,168.30,294.71
7.558,-233.09,-65.00,168.20,294.70
7.568,-233.05,-65.14,168.14,294.66
7.578,-232.95,-65.21,168.19,294.63
7.588,-233.02,-65.27,168.03,294.60
7.598,-233.09,-65.33,168.01,294.66
7.608,-233.11,-65.35,167.88,294.61
7.618,-233.08,-65.48,167.80,294.57
7.628,-232.95,-65.61,167.83,294.51
7.638,-232.90,-65.67,167.65,294.38
7.648,-232.87,-65.67,167.69,294.38
7.658,-233.01,-65.62,167.59,294.43
7.668,-233.11,-65.66,167.56,294.50
7.678,-233.12,-65.73,167.45,294.45
7.688,-233.13,-65.79,167.35,294.41
7.698,-233.06,-65.85,167.39,294.40
7.708,-233.12,-65.92,167.27,294.40
7.718,-233.05,-65.99,167.28,294.36
7.728,-233.06,-66.04,167.26,294.37
7.738,-234.09,-65.90,166.99,295.00
7.748,-234.14,-65.98,166.96,295.04
7.758,-234.20,-66.06,166.92,295.09
7.768,-234.30,-66.09,166.81,295.11
7.778,-234.22,-66.24,166.87,295.12
7.788,-234.17,-66.36,166.84,295.08
7.798,-234.13,-66.44,166.67,294.98
7.808,-234.11,-66.54,166.61,294.95
7.818,-234.17,-66.64,166.49,294.95
7.828,-234.19,-66.78,166.41,294.96
7.838,-234.22,-66.81,166.40,294.98
7.848,-234.22,-66.91,166.35,294.98
7.858,-234.18,-67.14,166.17,294.89
7.868,-234.17,-67.25,166.20,294.92
7.878,-234.23,-67.27,166.06,294.89
7.888,-234.23,-67.26,166.07,294.90
7.898,-234.35,-67.19,166.06,294.97
7.908,-234.41,-67.24,165.90,294.94
7.918,-234.38,-67.29,165.82,294.89
7.928,-234.42,-67.38,165.70,294.87
7.938,-234.43,-67.47,165.58,294.84
7.948,-234.49,-67.52,165.50,294.85
7.958,-234.51,-67.63,165.49,294.88
7.968,-234.46,-67.76,165.50,294.88
7.978,-234.40,-67.86,165.45,294.82
7.988,-234.43,-67.98,165.34,294.82
7.998,-234.44,-68.10,165.22,294.78
8.008,-234.44,-68.18,165.14,294.76
8.018,-234.44,-68.30,165.09,294.76
8.028,-234.48,-68.39,165.07,294.80
8.038,-234.45,-68.43,165.06,294.78
8.048,-234.49,-68.49,165.04,294.81
8.058,-234.51,-68.54,165.03,294.83
8.068,-234.51,-68.62,165.02,294.85
8.078,-234.52,-68.71,164.95,294.84
8.088,-234.43,-68.78,164.88,294.74
8.098,-234.43,-68.88,164.91,294.79
8.108,-234.50,-68.91,164.80,294.79
8.118,-234.43,-69.04,164.78,294.75
8.128,-234.45,-69.14,164.78,294.79
8.138,-236.23,-69.02,164.51,296.03
8.148,-236.20,-69.11,164.54,296.04
8.158,-236.22,-69.23,164.47,296.04
8.168,-236.21,-69.30,164.50,296.07
8.178,-236.32,-69.34,164.35,296.09
8.188,-236.32,-69.41,164.28,296.06
8.198,-236.39,-69.48,164.17,296.07
8.208,-236.39,-69.59,164.01,296.01
8.218,-236.44,-69.63,163.97,296.04
8.228,-236.58,-69.62,163.83,296.07
8.238,-236.62,-69.69,163.85,296.13
8.248,-236.68,-69.81,163.70,296.12
8.258,-236.63,-69.98,163.68,296.11
8.268,-236.57,-70.05,163.61,296.04
8.278,-236.60,-70.13,163.63,296.09
8.288,-236.66,-70.24,163.66,296.18
8.298,-236.77,-70.23,163.50,296.19
8.308,-236.80,-70.30,163.50,296.22
8.318,-236.82,-70.36,163.40,296.20
8.328,-236.69,-70.54,163.37,296.12
8.338,-236.65,-70.64,163.17,296.00
8.348,-236.68,-70.69,163.14,296.02
8.358,-236.69,-70.80,163.09,296.03
8.368,-236.76,-70.92,162.97,296.05
8.378,-236.82,-71.00,162.96,296.11
8.388,-236.93,-71.07,162.82,296.14
8.398,-236.90,-71.22,162.89,296.19
8.408,-236.94,-71.29,162.78,296.18
8.418,-237.01,-71.36,162.69,296.20
8.428,-237.01,-71.47,162.68,296.22
8.438,-236.98,-71.54,162.52,296.12
8.448,-237.02,-71.69,162.51,296.19
8.458,-236.99,-71.87,162.42,296.16
8.468,-237.05,-72.00,162.42,296.24
8.478,-237.03,-72.13,162.40,296.25
8.488,-237.08,-72.19,162.34,296.27
8.498,-237.08,-72.29,162.28,296.26
8.508,-237.10,-72.42,162.20,296.26
8.518,-237.16,-72.53,162.06,296.25
8.528,-237.16,-72.65,161.91,296.20
8.538,-238.79,-72.69,162.18,297.67
8.548,-238.82,-72.84,162.08,297.67
8.558,-238.83,-73.03,161.96,297.66
8.568,-238.86,-73.15,161.93,297.70
8.578,-238.96,-73.29,161.98,297.84
8.588,-239.01,-73.43,161.91,297.88
8.598,-239.06,-73.55,161.85,297.91
8.608,-238.98,-73.70,161.85,297.89
8.618,-239.03,-73.85,161.76,297.92
8.628,-239.00,-74.03,161.79,297.96
8.638,-239.07,-74.17,161.70,298.00
8.648,-239.12,-74.31,161.64,298.04
8.658,-239.14,-74.46,161.59,298.07
8.668,-239.18,-74.52,161.47,298.05
8.678,-239.25,-74.62,161.51,298.15
8.688,-239.28,-74.73,161.33,298.11
8.698,-239.41,-74.95,161.21,298.20
8.707,-239.49,-75.07,161.13,298.25
8.718,-239.51,-75.19,161.06,298.26
8.728,-239.49,-75.33,161.00,298.24
8.738,-239.52,-75.41,161.01,298.30
8.748,-239.54,-75.55,160.98,298.33
8.758,-239.63,-75.69,160.88,298.38
8.768,-239.67,-75.82,160.79,298.40
8.778,-239.74,-75.87,160.84,298.50
8.788,-239.79,-75.98,160.86,298.57
8.798,-239.77,-76.05,160.89,298.60
8.808,-239.81,-76.21,160.77,298.60
8.817,-239.80,-76.33,160.79,298.63
8.828,-239.86,-76.49,160.79,298.72
8.837,-240.01,-76.65,160.67,298.82
8.848,-239.97,-76.81,160.77,298.88
8.857,-240.02,-76.92,160.70,298.92
8.868,-240.06,-77.10,160.70,298.99
8.878,-240.05,-77.30,160.64,299.01
8.887,-240.08,-77.52,160.56,299.05
8.897,-240.03,-77.67,160.63,299.08
8.907,-240.09,-77.78,160.50,299.09
8.917,-240.13,-77.89,160.47,299.14
8.927,-240.80,-78.70,162.39,300.91
8.937,-240.83,-78.89,162.27,300.92
8.947,-240.97,-78.99,162.14,300.99
8.957,-241.04,-79.11,162.15,301.08
8.967,-241.06,-79.23,162.21,301.16
8.977,-241.15,-79.37,162.11,301.22
8.987,-241.16,-79.54,161.99,301.21
8.997,-241.17,-79.66,161.90,301.20
9.007,-241.25,-79.81,161.85,301.27
9.017,-241.25,-80.01,161.85,301.33
9.027,-241.20,-80.23,161.76,301.30
9.037,-241.22,-80.38,161.73,301.33
9.047,-241.25,-80.59,161.64,301.37
9.057,-241.30,-80.68,161.54,301.38
9.067,-241.33,-80.74,161.54,301.42
9.077,-241.34,-80.91,161.49,301.45
9.087,-241.41,-80.99,161.37,301.46
9.097,-241.42,-81.14,161.38,301.51
9.107,-241.48,-81.29,161.33,301.58
9.117,-241.58,-81.45,161.14,301.60
9.127,-241.58,-81.60,161.13,301.63
9.137,-241.62,-81.73,161.00,301.63
9.147,-241.68,-81.84,161.01,301.71
9.157,-241.76,-81.91,161.05,301.81
9.167,-241.78,-82.07,161.18,301.94
9.177,-241.86,-82.17,161.13,302.01
9.187,-241.89,-82.30,161.05,302.03
9.197,-241.87,-82.47,161.12,302.10
9.207,-241.85,-82.67,161.00,302.07
9.217,-241.86,-82.85,160.98,302.12
9.227,-241.85,-82.96,160.91,302.10
9.237,-241.93,-83.05,160.76,302.12
9.247,-242.05,-83.16,160.70,302.20
9.257,-242.11,-83.25,160.60,302.23
9.267,-242.16,-83.34,160.52,302.25
9.277,-242.27,-83.46,160.47,302.35
9.287,-242.39,-83.53,160.36,302.40
9.297,-242.43,-83.70,160.37,302.48
9.307,-242.45,-83.86,160.24,302.47
9.317,-242.49,-83.94,160.12,302.47
9.327,-243.41,-85.72,163.39,305.44
9.337,-243.44,-85.93,163.38,305.52
9.347,-243.49,-86.09,163.33,305.57
9.357,-243.55,-86.26,163.40,305.70
9.367,-243.62,-86.42,163.30,305.76
9.377,-243.67,-86.65,163.35,305.89
9.387,-243.75,-86.76,163.26,305.94
9.397,-243.78,-86.95,163.23,305.99
9.407,-243.77,-87.16,163.15,306.00
9.417,-243.90,-87.31,163.03,306.09
9.427,-243.97,-87.38,163.03,306.16
9.437,-244.09,-87.50,162.96,306.25
9.447,-244.09,-87.66,162.93,306.28
9.457,-244.14,-87.78,162.94,306.37
9.467,-244.22,-87.87,162.90,306.43
9.477,-244.23,-88.03,162.80,306.44
9.487,-244.25,-88.27,162.72,306.47
9.497,-244.27,-88.43,162.65,306.50
9.507,-244.35,-88.55,162.65,306.60
9.517,-244.41,-88.65,162.56,306.63
9.527,-244.62,-88.87,162.52,306.83
9.537,-244.66,-89.00,162.61,306.96
9.547,-244.65,-89.21,162.61,307.01
9.557,-244.66,-89.37,162.50,307.01
9.567,-244.70,-89.57,162.44,307.06
9.577,-244.67,-89.63,162.47,307.07
9.587,-244.81,-89.70,162.39,307.16
9.597,-244.80,-89.85,162.55,307.28
9.607,-244.86,-90.01,162.51,307.36
9.617,-244.78,-90.16,162.48,307.32
9.627,-244.77,-90.34,162.54,307.40
9.637,-244.86,-90.50,162.45,307.46
9.647,-244.81,-90.71,162.44,307.48
9.657,-244.86,-90.87,162.38,307.54
9.667,-244.87,-91.06,162.50,307.67
9.677,-244.86,-91.20,162.34,307.62
9.687,-244.91,-91.36,162.39,307.73
9.697,-244.94,-91.53,162.36,307.79
9.707,-245.03,-91.73,162.22,307.85
9.717,-245.54,-92.48,166.07,310.51
9.727,-245.59,-92.60,166.00,310.56
9.737,-245.69,-92.76,165.97,310.67
9.747,-245.77,-92.89,165.98,310.77
9.757,-245.88,-93.10,165.98,310.93
9.767,-245.96,-93.24,165.99,311.03
9.777,-245.99,-93.38,165.95,311.08
9.787,-246.01,-93.57,165.91,311.13
9.797,-245.95,-93.81,165.84,311.12
9.807,-245.94,-93.95,165.85,311.16
9.817,-245.98,-94.08,165.78,311.19
9.827,-246.07,-94.22,165.83,311.33
9.837,-246.17,-94.37,165.69,311.39
9.847,-246.17,-94.56,165.59,311.39
9.857,-246.17,-94.71,165.45,311.36
9.867,-246.27,-94.87,165.35,311.43
9.877,-246.27,-95.09,165.32,311.49
9.887,-246.37,-95.24,165.22,311.55
9.897,-246.43,-95.38,165.25,311.66
9.907,-246.60,-95.46,165.25,311.82
9.917,-246.68,-95.62,165.16,311.88
9.927,-246.64,-95.77,165.18,311.91
9.937,-246.62,-95.98,165.16,311.95
9.947,-246.67,-96.14,165.09,312.00
9.957,-246.71,-96.37,165.04,312.08
9.967,-246.78,-96.54,164.97,312.15
9.977,-246.84,-96.67,164.89,312.19
9.987,-246.86,-96.85,164.84,312.23
9.997,-246.92,-97.08,164.82,312.34
10.007,-246.98,-97.34,164.81,312.47
10.017,-246.98,-97.55,164.85,312.56
10.027,-247.07,-97.76,164.92,312.73
10.037,-247.12,-97.98,164.89,312.83
10.047,-247.19,-98.18,164.91,312.95
10.057,-247.22,-98.42,164.93,313.06
10.067,-247.23,-98.63,164.89,313.11
10.077,-247.28,-98.84,164.92,313.23
10.087,-247.36,-99.04,164.93,313.37
10.097,-247.52,-99.26,164.89,313.54
10.107,-247.56,-99.56,164.89,313.66
10.117,-247.66,-100.46,169.38,316.42
10.127,-247.80,-100.76,169.32,316.58
10.137,-247.93,-101.05,169.23,316.73
10.147,-247.98,-101.39,169.34,316.94
10.157,-248.00,-101.70,169.35,317.06
10.167,-248.08,-101.98,169.37,317.22
10.177,-248.13,-102.26,169.40,317.36
10.187,-248.23,-102.55,169.34,317.51
10.197,-248.24,-102.88,169.38,317.64
10.207,-248.37,-103.17,169.21,317.75
10.217,-248.34,-103.57,169.28,317.90
10.227,-248.41,-103.88,169.30,318.06
10.237,-248.47,-104.23,169.24,318.19
10.247,-248.51,-104.57,169.25,318.34
10.257,-248.62,-104.95,169.19,318.52
10.267,-248.68,-105.30,169.28,318.73
10.277,-248.82,-105.60,169.27,318.92
10.287,-248.93,-105.99,169.36,319.19
10.297,-249.04,-106.42,169.30,319.39
10.307,-249.14,-106.76,169.32,319.59
10.317,-249.24,-107.14,169.42,319.85
10.327,-249.38,-107.51,169.42,320.08
10.337,-249.52,-107.87,169.49,320.35
10.347,-249.69,-108.22,169.44,320.57
10.357,-249.89,-108.91,169.48,320.98
10.367,-250.03,-109.33,169.60,321.30
10.380,-250.11,-109.83,169.65,321.56
10.387,-250.22,-110.25,169.67,321.80
10.397,-250.35,-110.72,169.82,322.14
10.407,-250.47,-111.07,169.87,322.38
10.417,-250.44,-111.51,170.04,322.59
10.427,-250.46,-111.91,170.14,322.80
10.437,-250.58,-112.33,170.20,323.08
10.447,-250.57,-112.78,170.28,323.27
10.457,-250.61,-113.21,170.35,323.48
10.467,-250.70,-113.56,170.44,323.73
10.477,-250.71,-114.01,170.51,323.93
10.487,-250.75,-114.41,170.64,324.17
10.497,-250.80,-114.85,170.76,324.43
10.507,-249.24,-112.36,183.15,329.07
10.517,-249.30,-112.74,183.26,329.31
10.527,-249.38,-113.07,183.41,329.57
10.537,-249.43,-113.46,183.64,329.87
10.547,-249.55,-113.84,183.82,330.19
10.557,-249.64,-114.22,183.99,330.48
10.567,-249.72,-114.64,184.09,330.75
10.577,-249.77,-115.09,184.31,331.06
10.587,-249.88,-115.45,184.31,331.26
10.597,-249.95,-115.83,184.45,331.53
10.607,-249.93,-116.20,184.59,331.73
10.617,-249.99,-116.55,184.75,331.99
10.627,-250.11,-116.96,185.08,332.40
10.637,-250.17,-117.32,185.24,332.66
10.647,-250.24,-117.74,185.52,333.01
10.657,-250.36,-118.12,185.63,333.30
10.667,-250.42,-118.45,185.89,333.61
10.677,-250.55,-118.77,186.14,333.96
10.687,-250.63,-119.08,186.31,334.23
10.697,-250.65,-119.41,186.61,334.53
10.707,-250.72,-119.80,186.80,334.82
10.717,-250.76,-120.10,187.01,335.08
10.727,-250.74,-120.41,187.22,335.29
10.737,-250.77,-120.78,187.45,335.58
10.747,-250.72,-121.08,187.70,335.79
10.757,-250.73,-121.44,187.99,336.09
10.767,-250.79,-121.81,188.24,336.40
10.777,-250.93,-122.14,188.55,336.80
10.787,-251.04,-122.55,188.86,337.20
10.797,-251.06,-122.93,189.14,337.51
10.807,-251.09,-123.32,189.40,337.83
10.817,-251.05,-123.67,189.72,338.10
10.827,-251.04,-124.04,190.09,338.44
10.837,-251.14,-124.38,190.42,338.82
10.847,-251.31,-124.62,190.67,339.18
10.857,-251.41,-125.00,191.08,339.62
10.867,-251.57,-125.31,191.39,340.03
10.877,-251.62,-125.63,191.72,340.36
10.887,-251.60,-125.94,192.00,340.63
10.897,-251.68,-126.22,192.35,340.98
10.907,-248.10,-114.60,202.27,339.99
10.917,-248.22,-114.80,202.58,340.34
10.927,-248.26,-115.07,202.94,340.68
10.937,-248.37,-115.31,203.25,341.02
10.947,-248.37,-115.58,203.61,341.33
10.957,-248.52,-115.83,204.06,341.79
10.967,-248.57,-116.08,204.45,342.14
10.977,-248.62,-116.33,204.93,342.55
10.987,-248.66,-116.60,205.37,342.93
10.997,-248.65,-116.84,205.88,343.32
11.007,-248.66,-117.04,206.30,343.65
11.017,-248.72,-117.23,206.74,344.01
11.027,-248.81,-117.40,207.11,344.36
11.037,-248.80,-117.69,207.53,344.71
11.047,-248.85,-117.87,207.92,345.04
11.057,-248.92,-117.97,208.31,345.36
11.067,-248.96,-118.11,208.64,345.63
11.077,-248.97,-118.33,208.94,345.89
11.087,-248.90,-118.51,209.32,346.14
11.097,-248.86,-118.66,209.60,346.33
11.107,-248.88,-118.78,209.99,346.62
11.117,-248.94,-118.82,210.29,346.85
11.127,-249.02,-118.91,210.61,347.14
11.137,-248.99,-118.95,210.89,347.30
11.147,-248.98,-119.02,211.10,347.44
11.157,-249.00,-119.19,211.49,347.76
11.167,-249.04,-119.28,211.72,347.96
11.177,-249.01,-119.35,212.09,348.19
11.187,-249.16,-119.37,212.64,348.63
11.197,-249.08,-119.38,212.90,348.74
11.207,-249.07,-119.43,213.16,348.91
11.217,-249.01,-119.50,213.43,349.05
11.227,-248.99,-119.60,213.62,349.19
11.237,-249.02,-119.62,213.87,349.37
11.247,-248.97,-119.66,214.18,349.54
11.257,-248.93,-119.79,214.42,349.70
11.267,-248.92,-119.93,214.63,349.87
11.277,-248.96,-119.99,214.90,350.08
11.287,-248.93,-120.06,215.19,350.26
11.297,-249.93,-110.60,217.58,349.34
11.307,-249.84,-110.66,217.82,349.45
11.317,-249.81,-110.72,218.16,349.65
11.327,-249.74,-110.71,218.60,349.87
11.337,-249.79,-110.69,218.91,350.10
11.347,-249.75,-110.65,219.23,350.26
11.357,-249.72,-110.71,219.57,350.47
11.367,-249.68,-110.69,219.78,350.57
11.377,-249.69,-110.69,220.12,350.78
11.387,-249.72,-110.61,220.31,350.89
11.397,-249.67,-110.67,220.64,351.09
11.407,-249.59,-110.75,220.89,351.22
11.417,-249.56,-110.78,221.22,351.41
11.427,-249.57,-110.75,221.65,351.68
11.437,-249.57,-110.71,221.96,351.87
11.447,-249.54,-110.71,222.22,352.01
11.457,-249.44,-110.77,222.52,352.14
11.467,-249.37,-110.79,222.78,352.26
11.477,-249.31,-110.78,223.04,352.39
11.487,-249.23,-110.79,223.34,352.52
11.497,-249.13,-110.74,223.63,352.62
11.507,-249.05,-110.71,223.94,352.75
11.517,-249.00,-110.69,224.25,352.90
11.527,-248.93,-110.69,224.54,353.04
11.537,-248.85,-110.63,224.85,353.16
11.547,-248.82,-110.60,225.13,353.30
11.557,-248.77,-110.59,225.45,353.47
11.567,-248.69,-110.54,225.66,353.54
11.577,-248.60,-110.52,226.02,353.69
11.587,-248.60,-110.46,226.35,353.89
11.597,-248.61,-110.45,226.58,354.04
11.607,-248.52,-110.37,226.87,354.14
11.617,-248.45,-110.34,226.97,354.15
11.627,-248.31,-110.42,227.24,354.24
11.637,-248.35,-110.36,227.40,354.36
11.647,-248.30,-110.38,227.61,354.46
11.657,-248.28,-110.30,227.81,354.55
11.667,-248.29,-110.23,227.95,354.63
11.677,-248.21,-110.26,228.23,354.76
11.687,-248.18,-110.28,228.28,354.77
11.697,-250.27,-110.61,228.83,356.70
11.707,-250.16,-110.60,228.99,356.72
11.717,-250.12,-110.54,229.15,356.77
11.727,-250.07,-110.56,229.32,356.86
11.737,-249.98,-110.59,229.45,356.88
11.747,-249.96,-110.52,229.61,356.95
11.757,-249.98,-110.47,229.73,357.03
11.767,-249.86,-110.49,229.89,357.06
11.777,-249.75,-110.51,230.12,357.13
11.787,-249.68,-110.48,230.29,357.18
11.797,-249.61,-110.44,230.45,357.22
11.807,-249.61,-110.39,230.59,357.30
11.817,-249.60,-110.36,230.67,357.33
11.827,-249.54,-110.31,230.87,357.40
11.837,-249.46,-110.31,231.09,357.49
11.847,-249.46,-110.29,231.15,357.53
11.857,-249.40,-110.24,231.44,357.66
11.867,-249.30,-110.17,231.68,357.72
11.877,-249.24,-110.24,231.82,357.79
11.887,-249.12,-110.23,232.03,357.84
11.897,-249.14,-110.16,232.16,357.91
11.907,-249.09,-110.04,232.48,358.05
11.917,-249.05,-109.91,232.68,358.11
11.927,-249.01,-109.79,232.84,358.15
11.937,-249.01,-109.80,233.05,358.29
11.947,-248.87,-109.76,233.17,358.26
11.957,-248.79,-109.75,233.40,358.36
11.967,-248.70,-109.71,233.68,358.46
11.977,-248.72,-109.61,233.94,358.61
11.987,-248.63,-109.53,234.16,358.67
11.997,-248.49,-109.47,234.39,358.71
12.007,-248.41,-109.37,234.67,358.80
12.017,-248.40,-109.29,234.93,358.94
12.027,-248.21,-109.06,235.27,358.96
12.037,-248.16,-108.89,235.37,358.94
12.047,-248.15,-108.81,235.51,359.00
12.057,-248.14,-108.71,235.65,359.06
12.067,-248.02,-108.59,235.75,359.00
12.077,-247.96,-108.48,235.91,359.03
12.087,-255.00,-108.18,237.83,365.09
12.097,-254.81,-108.18,237.97,365.05
12.107,-254.69,-108.21,238.08,365.05
12.117,-254.64,-108.17,238.16,365.05
12.127,-254.62,-108.11,238.24,365.07
12.137,-254.64,-107.99,238.16,365.00
12.147,-254.62,-107.97,238.25,365.04
12.157,-254.54,-107.95,238.13,364.90
12.167,-254.40,-107.93,238.16,364.81
12.177,-254.30,-107.87,238.24,364.78
12.187,-254.28,-107.81,238.20,364.72
12.197,-254.22,-107.84,238.22,364.70
12.207,-254.21,-107.84,238.13,364.63
12.216,-254.21,-107.79,238.22,364.68
12.227,-254.23,-107.71,238.18,364.64
12.237,-254.16,-107.65,238.32,364.67
12.247,-254.19,-107.62,238.34,364.70
12.257,-254.14,-107.68,238.36,364.69
12.267,-254.03,-107.69,238.41,364.65
12.277,-253.99,-107.66,238.43,364.62
12.287,-253.93,-107.70,238.58,364.69
12.297,-253.96,-107.65,238.53,364.66
12.307,-253.86,-107.61,238.57,364.61
12.317,-253.83,-107.67,238.50,364.56
12.327,-253.85,-107.64,238.56,364.60
12.337,-253.86,-107.65,238.57,364.62
12.347,-253.83,-107.59,238.51,364.54
12.356,-253.77,-107.60,238.62,364.58
12.367,-253.74,-107.60,238.62,364.56
12.377,-253.66,-107.69,238.80,364.65
12.386,-253.62,-107.63,238.76,364.57
12.397,-253.61,-107.75,238.73,364.58
12.407,-253.58,-107.77,238.71,364.56
12.417,-253.53,-107.77,238.73,364.53
12.427,-253.55,-107.76,238.78,364.57
12.437,-253.51,-107.73,238.82,364.57
12.446,-253.49,-107.79,238.82,364.57
12.457,-253.44,-107.83,238.75,364.50
12.467,-253.42,-107.83,238.75,364.48
12.476,-253.40,-107.80,238.80,364.50
12.487,-253.75,-107.62,239.89,365.40
12.497,-253.78,-107.61,239.98,365.48
12.507,-253.79,-107.53,239.97,365.46
12.517,-253.75,-107.52,239.98,365.44
12.526,-253.71,-107.45,240.07,365.44
12.536,-253.65,-107.56,240.06,365.42
12.547,-253.58,-107.62,240.11,365.43
12.556,-253.57,-107.70,240.11,365.45
12.567,-253.58,-107.68,240.13,365.46
12.576,-253.56,-107.66,240.19,365.48
12.587,-253.50,-107.68,240.25,365.48
12.597,-253.55,-107.72,240.17,365.47
12.607,-253.45,-107.78,240.27,365.49
12.616,-253.42,-107.77,240.26,365.46
12.626,-253.42,-107.79,240.36,365.53
12.636,-253.39,-107.79,240.41,365.54
12.646,-253.42,-107.81,240.43,365.58
12.656,-253.33,-107.82,240.51,365.58
12.667,-253.39,-107.80,240.49,365.60
12.676,-253.30,-107.86,240.55,365.59
